Data Sets simulated by the Matlab function dataSetsGenerator,
1868,64.550837
1869,64.815695
1870,66.518082
1871,67.796761
1872,64.87551
1873,67.604956
1874,65.955621
1875,65.878972
1876,65.651483
1877,67.003248
1878,66.852033
1879,71.151035
1880,68.56037
1881,69.748606
1882,69.557541
1883,71.209358
1884,70.471677
1885,69.243861
1886,71.338401
1887,70.109502
1888,67.604263
1889,70.275708
1890,70.909168
1891,71.339155
1892,69.065623
1893,70.842288
1894,64.776449
1895,67.648007
1896,64.247219
1897,66.83083
1898,65.153521
1899,65.874946
1900,64.882058
1901,64.996423
1902,64.414205
1903,69.870853
1904,68.620642
1905,66.946812
1906,69.601598
1907,68.184988
1908,68.674951
1909,69.72978
1910,67.079525
1911,69.623934
1912,66.459862
1913,69.457853
1914,66.294568
1915,66.238402
1916,65.286657
1917,67.516976
1918,65.424681
1919,66.12519
1920,64.490271
1921,64.345501
1922,67.682094
1923,64.22428
1924,67.168553
1925,65.616227
1926,67.87086
1927,64.735314
1928,65.879938
1929,66.002449
1930,65.690421
1931,66.800742
1932,66.344318
1933,64.931955
1934,62.113684
1935,69.251364
1936,67.982964
1937,70.859855
1938,61.438504
1939,70.788362
1940,67.440447
1941,70.424304
1942,63.407129
1943,64.982227
1944,70.524186
1945,64.876218
1946,70.929707
1947,67.190265
1948,62.788609
1949,67.965668
1950,68.789416
1951,65.693319
1952,67.145154
1953,69.449214
1954,66.064101
1955,62.272836
1956,68.470312
1957,62.634497
1958,67.753453
1959,63.373859
1960,69.639177
1961,63.750202
1962,64.550953
1963,63.16974
1964,67.163147
1965,70.939714
1966,69.7784
1967,66.76225
1968,62.432949
1969,67.846472
1970,64.53688
1971,67.154865
1972,65.549844
1973,68.317436
1974,63.308304
1975,66.875607
1976,69.090625
1977,65.25847
1978,64.405428
1979,64.580835
1980,65.423035
1981,63.772274
1982,66.518582
1983,67.741709
1984,62.34499
1985,69.625073
1986,64.871984
1987,68.085295
1988,68.62204
1989,62.490761
1990,70.035069
1991,61.128555
1992,67.096044
1993,68.673868
1994,68.789318
1995,68.400163
1996,63.177807
1997,61.879716
1998,64.92475
1999,63.40879
2000,62.925624
2001,61.574666
2002,66.11964
2003,65.037728
2004,70.829726
2005,70.585039
2006,67.8113
2007,64.328827
2008,61.868046
2009,68.408676
2010,68.389575
2011,69.083539
2012,64.677809
2013,67.658297
2014,68.96506
2015,72.238672
2016,72.830191
2017,63.739305
2018,72.534778
2019,72.339239
2020,70.609915
2021,68.974638
2022,65.000108
2023,69.46992
2024,64.887864
2025,66.34923
2026,65.406008
2027,67.922958
2028,67.390674
2029,64.040574
2030,64.974314
2031,65.477583
2032,67.142374
2033,64.767569
2034,64.439446
2035,65.610332
2036,65.583676
2037,65.515948
2038,64.863293
2039,67.046225
2040,67.807562
2041,66.628681
2042,64.123515
2043,67.331213
2044,64.158899
2045,66.339469
2046,67.235062
2047,67.246935
2048,66.594554
2049,66.738243
2050,65.959842
2051,67.780256
2052,64.999169
2053,65.333702
2054,66.032681
2055,67.291383
2056,67.22086
2057,65.340109
2058,67.926883
2059,65.581549
2060,67.175689
2061,66.250393
2062,67.131494
2063,65.098527
2064,66.683034
2065,67.789622
2066,65.904612
2067,64.631357
2068,65.876523
2069,66.820054
2070,65.155113
2071,66.764348
2072,65.918715
2073,64.916162
2074,64.449796
2075,65.822342
2076,66.331348
2077,66.165919
2078,67.062853
2079,65.695417
2080,64.57857
2081,68.027953
2082,67.030648
2083,67.024804
2084,64.104958
2085,64.34187
2086,69.231529
2087,70.288865
2088,69.180948
2089,71.45073
2090,70.103357
2091,68.851999
2092,70.750307
2093,70.546148
2094,70.87737
2095,68.496979
2096,65.637166
2097,65.948463
2098,65.196593
2099,65.711718
2100,64.775613
2101,66.991117
2102,65.864969
2103,65.57089
2104,64.428031
2105,64.14367
2106,66.851474
2107,67.17098
2108,67.071198
2109,70.760921
2110,67.967175
2111,69.647941
2112,73.298862
2113,69.846158
2114,70.501801
2115,69.734277
2116,70.086965
2117,70.979241
2118,71.324817
2119,70.291264
2120,75.121499
2121,73.63091
2122,73.185435
2123,71.13924
2124,71.798802
2125,71.859436
2126,70.710125
2127,69.688236
2128,70.435146
2129,67.403244
2130,68.001658
2131,68.08673
2132,65.366224
2133,64.187017
2134,66.99442
2135,67.136057
2136,67.435227
2137,65.627642
2138,66.459421
2139,64.351228
2140,64.989417
2141,66.935287
2142,65.128361
2143,64.716542
2144,64.45249
2145,67.713899
2146,64.345712
2147,65.313507
2148,65.229302
2149,65.181664
2150,65.51028
2151,68.021196
2152,65.697152
2153,67.559967
2154,66.24306
2155,66.97946
2156,66.217503
2157,65.986421
2158,64.381244
2159,67.456098
2160,64.285884
2161,66.388096
2162,66.781432
2163,67.094862
2164,67.604414
2165,65.240453
2166,64.793836
2167,67.943208
2168,64.620926
2169,64.295044
2170,64.591382
2171,65.667399
2172,65.102269
2173,64.339599
2174,67.319421
2175,65.686446
2176,67.741464
2177,65.56937
2178,67.241208
2179,64.359257
2180,67.590943
2181,64.586507
2182,65.98254
2183,66.113806
2184,67.619094
2185,68.558566
2186,69.574525
2187,66.699246
2188,72.348063
2189,70.185576
2190,69.349592
2191,69.473606
2192,72.374819
2193,69.680793
2194,70.84293
2195,71.009435
2196,71.775464
2197,70.430181
2198,70.134324
2199,71.551107
2200,72.471571
2201,70.772587
2202,70.941407
2203,73.615817
2204,69.368485
2205,70.822856
2206,67.198275
2207,69.622888
2208,69.101187
2209,67.026646
2210,68.970982
2211,68.721935
2212,68.378416
2213,70.734537
2214,69.343632
2215,68.714329
2216,68.534623
2217,69.882868
2218,68.025663
2219,69.330016
2220,70.83193
2221,66.306841
2222,66.726579
2223,67.308997
2224,65.542469
2225,65.866374
2226,64.616607
2227,65.287384
2228,65.789165
2229,66.141966
2230,67.970437
2231,67.776375
2232,67.136738
2233,68.219372
2234,66.034396
2235,65.512609
2236,66.366174
2237,67.794811
2238,66.238384
2239,65.053186
2240,65.485219
2241,65.272619
2242,64.564414
2243,64.475942
2244,65.866924
2245,65.564134
2246,67.532148
2247,64.944061
2248,64.974905
2249,68.017259
2250,66.050684
2251,64.580256
2252,66.49354
2253,68.0947
2254,67.668891
2255,65.899695
2256,66.919293
2257,67.51794
2258,65.890985
2259,67.658776
2260,64.692718
2261,68.279336
2262,68.251578
2263,65.594514
2264,68.272013
2265,67.221684
2266,66.158882
2267,66.440565
2268,67.116796
2269,66.417818
2270,68.238773
2271,64.775128
2272,64.461471
2273,65.834116
2274,67.982563
2275,70.219505
2276,70.26899
2277,65.348823
2278,61.79354
2279,65.21779
2280,63.714519
2281,62.098098
2282,68.071483
2283,65.521292
2284,62.402441
2285,62.511942
2286,62.408597
2287,62.659977
2288,70.633425
2289,68.468669
2290,65.851983
2291,68.570403
2292,64.224745
2293,66.296598
2294,69.195856
2295,67.802373
2296,65.436807
2297,65.350894
2298,62.186537
2299,65.691665
2300,67.711485
2301,64.598455
2302,67.361778
2303,67.648438
2304,68.064894
2305,66.056728
2306,65.613801
2307,66.022037
2308,62.388555
2309,62.397376
2310,65.688921
2311,66.757846
2312,67.946236
2313,66.926358
2314,64.650746
2315,67.273156
2316,70.332411
2317,69.625548
2318,66.218379
2319,66.41448
2320,66.875139
2321,69.996165
2322,62.218081
2323,64.885322
2324,70.828969
2325,64.474527
2326,67.052764
2327,66.660458
2328,69.031867
2329,64.881971
2330,73.380314
2331,71.898524
2332,69.753739
2333,66.67159
2334,68.088389
2335,62.68731
2336,63.267215
2337,65.950112
2338,68.291622
2339,63.716293
2340,68.836986
2341,69.213726
2342,70.22006
2343,62.67883
2344,68.925478
2345,65.447313
2346,66.368624
2347,69.087948
2348,67.537643
2349,69.059133
2350,68.351869
2351,65.59238
2352,65.310701
2353,66.230951
2354,71.097898
2355,65.454046
2356,62.655949
2357,67.477646
2358,65.408384
2359,62.033364
2360,68.749591
2361,69.265863
2362,62.44528
2363,63.384044
2364,70.481568
2365,70.457959
2366,63.543636
2367,66.433784
2368,71.31484
2369,65.378946
2370,71.396739
2371,67.845392
2372,61.994602
2373,62.068164
2374,67.304511
2375,69.316208
2376,65.56803
2377,63.329594
2378,69.708367
2379,65.694083
2380,69.851358
2381,62.829258
2382,65.936246
2383,67.733925
2384,67.344177
2385,66.193302
2386,64.886968
2387,67.781996
2388,64.71056
2389,65.641414
2390,65.676381
2391,65.868588
2392,66.8454
2393,67.460237
2394,68.011556
2395,67.832409
2396,64.745892
2397,67.840395
2398,65.892762
2399,65.583717
2400,64.637622
2401,65.819441
2402,68.163458
2403,65.689417
2404,67.887086
2405,65.260429
2406,64.735925
2407,67.245883
2408,66.612398
2409,65.284338
2410,67.009284
2411,67.307073
2412,64.994807
2413,65.229467
2414,66.109338
2415,65.420969
2416,68.414344
2417,70.830646
2418,68.94732
2419,68.565423
2420,69.096368
2421,67.18711
2422,67.147485
2423,67.743886
2424,68.683782
2425,67.058487
2426,69.797642
2427,67.958651
2428,65.581038
2429,67.692929
2430,65.838268
2431,66.65261
2432,71.665768
2433,70.695912
2434,69.266925
2435,69.875492
2436,70.224094
2437,69.509468
2438,65.961851
2439,65.311266
2440,65.116183
2441,66.674567
2442,65.024638
2443,67.276136
2444,64.584147
2445,67.08233
2446,66.8929
2447,66.721369
2448,65.217395
2449,66.459645
2450,67.723266
2451,66.94485
2452,67.442599
2453,67.425785
2454,68.120298
2455,68.023577
2456,67.326986
2457,69.086846
2458,70.98455
2459,69.818725
2460,71.216025
2461,69.565381
2462,68.665276
2463,71.271001
2464,70.258732
2465,70.078482
2466,68.979299
2467,69.605485
2468,68.41415
2469,71.137644
2470,70.081356
2471,68.311013
2472,71.924803
2473,70.751579
2474,65.543181
2475,65.125619
2476,65.163615
2477,66.934421
2478,68.092742
2479,65.029955
2480,67.524008
2481,67.951769
2482,67.757459
2483,65.520202
2484,67.918646
2485,64.653887
2486,67.101059
2487,65.99436
2488,69.114514
2489,70.518054
2490,71.464476
2491,71.059636
2492,68.250929
2493,69.544748
2494,71.336415
2495,73.679785
2496,75.53397
2497,75.534477
2498,73.84628
2499,73.758408
2500,71.78039
2501,74.284298
2502,74.822317
2503,73.401277
2504,64.994419
2505,67.199583
2506,65.309986
2507,67.888757
2508,66.803494
2509,68.066664
2510,66.35682
2511,68.14753
2512,64.851621
2513,65.205883
2514,67.485773
2515,67.926274
2516,65.047692
2517,66.884715
2518,65.683673
2519,65.228305
2520,68.016194
2521,66.206144
2522,66.670817
2523,66.696203
2524,65.44357
2525,65.402992
2526,65.970647
2527,68.522548
2528,68.417473
2529,64.776954
2530,65.938182
2531,66.732617
2532,65.830496
2533,66.915712
2534,68.484007
2535,65.389341
2536,67.549824
2537,65.754098
2538,68.255054
2539,65.911984
2540,65.861876
2541,64.643947
2542,66.631765
2543,66.407154
2544,66.947451
2545,65.370392
2546,66.649549
2547,66.702489
2548,68.03867
2549,66.187756
2550,65.726048
2551,64.644167
2552,67.397393
2553,64.749405
2554,68.199908
2555,68.53995
2556,65.265082
2557,65.613258
2558,65.431429
2559,67.157923
2560,68.028183
2561,67.913967
2562,67.402292
2563,65.050665
2564,67.782298
2565,65.156443
2566,66.826014
2567,66.507632
2568,66.303104
2569,66.998884
2570,64.724632
2571,65.366417
2572,65.040583
2573,65.018576
2574,68.218553
2575,67.435516
2576,67.338578
2577,65.158651
2578,67.393268
2579,67.42333
2580,67.029492
2581,68.616864
2582,71.199366
2583,70.804401
2584,69.666111
2585,67.299896
2586,71.055977
2587,68.198093
2588,70.713823
2589,67.7441
2590,70.941862
2591,69.656379
2592,68.251792
2593,69.903971
2594,68.525739
2595,65.180872
2596,67.149257
2597,67.791588
2598,65.065432
2599,67.95227
2600,65.882998
2601,67.391679
2602,66.286251
2603,68.067605
2604,65.497017
2605,66.225178
2606,65.396562
2607,68.3148
2608,65.934386
2609,65.85325
2610,65.532548
2611,66.210568
2612,68.059232
2613,67.915747
2614,69.92977
2615,71.356449
2616,68.853141
2617,68.58066
2618,68.275049
2619,72.06399
2620,68.236667
2621,71.880241
2622,68.774912
2623,71.124771
2624,67.810045
2625,70.983242
2626,68.295733
2627,68.451043
2628,70.936971
2629,68.50676
2630,70.881174
2631,70.277402
2632,68.032201
2633,69.560773
2634,69.59952
2635,67.956009
2636,68.303514
2637,70.123833
2638,70.139468
2639,68.742458
2640,64.757334
2641,64.838452
2642,65.112622
2643,64.965853
2644,65.441868
2645,68.190844
2646,68.159236
2647,65.470487
2648,66.817355
2649,67.758918
2650,66.815867
2651,66.906056
2652,64.938983
2653,65.400113
2654,65.826163
2655,66.62977
2656,68.077153
2657,64.762166
2658,68.296547
2659,66.327276
2660,67.1057
2661,65.395101
2662,64.785234
2663,68.223976
2664,67.993331
2665,65.287271
2666,65.468966
2667,64.813787
2668,68.129135
2669,68.007444
2670,65.009938
2671,67.842452
2672,68.482347
2673,67.133338
2674,66.737009
2675,66.739608
2676,67.827234
2677,65.983935
2678,66.340485
2679,67.775099
2680,66.819287
2681,64.832141
2682,64.814556
2683,67.257129
2684,65.541308
2685,65.484128
2686,68.345378
2687,65.361525
2688,68.718697
2689,66.260476
2690,66.038072
2691,68.734725
2692,66.105638
2693,66.730195
2694,66.438359
2695,67.78381
2696,69.150969
2697,71.425198
2698,73.57834
2699,73.120918
2700,71.981621
2701,70.349005
2702,70.008576
2703,69.835086
2704,69.716204
2705,68.479396
2706,67.452682
2707,67.284191
2708,67.850319
2709,67.520604
2710,68.531886
2711,68.050632
2712,66.940499
2713,67.421354
2714,68.774522
2715,73.71375
2716,72.003861
2717,73.833432
2718,71.378865
2719,73.90036
2720,72.044408
2721,70.031833
2722,69.710125
2723,69.981634
2724,68.149884
2725,68.317851
2726,67.676761
2727,70.426236
2728,70.12398
2729,71.01374
2730,69.791169
2731,70.085041
2732,69.130611
2733,70.306403
2734,66.350385
2735,66.542735
2736,67.161083
2737,67.480208
2738,64.843363
2739,64.883714
2740,67.285025
2741,68.12653
2742,68.624053
2743,66.698177
2744,66.75866
2745,67.308343
2746,66.445256
2747,65.391789
2748,66.894934
2749,66.592768
2750,68.058683
2751,68.775849
2752,66.956225
2753,65.89505
2754,68.436284
2755,67.240757
2756,66.151492
2757,67.279385
2758,67.910499
2759,66.283837
2760,66.483231
2761,65.651443
2762,67.143802
2763,67.364109
2764,65.321166
2765,64.916859
2766,66.424127
2767,67.161068
2768,67.782803
2769,66.661226
2770,67.866107
2771,66.042463
2772,68.23188
2773,66.111967
2774,66.18192
2775,68.366172
2776,66.527938
2777,67.329537
2778,66.687362
2779,66.344006
2780,66.617548
2781,65.207762
2782,67.861769
2783,66.268056
2784,65.395292
2785,66.676767
2786,66.87423
2787,67.502945
2788,68.139961
2789,67.24464
2790,68.247839
2791,67.392846
2792,68.301696
2793,67.526088
2794,70.734976
2795,69.989872
2796,71.461082
2797,68.090251
2798,71.419517
2799,66.688529
2800,65.179531
2801,65.413131
2802,65.618111
2803,66.202422
2804,65.391456
2805,68.820224
2806,68.380434
2807,66.434697
2808,65.139795
2809,66.596495
2810,68.468491
2811,66.609356
2812,68.134218
2813,67.991302
2814,65.86657
2815,65.036331
2816,65.935121
2817,64.939407
2818,66.668247
2819,68.851279
2820,68.683011
2821,67.150721
2822,67.44276
2823,66.240376
2824,65.243349
2825,67.23643
2826,68.018149
2827,62.42518
2828,62.588098
2829,69.404569
2830,69.750057
2831,64.35908
2832,66.449312
2833,71.71611
2834,70.050757
2835,68.094673
2836,66.808456
2837,65.934769
2838,68.044971
2839,63.270171
2840,65.625997
2841,65.601189
2842,67.650231
2843,68.958132
2844,69.45259
2845,64.272925
2846,68.900621
2847,66.058974
2848,69.199837
2849,62.739031
2850,71.895137
2851,65.103324
2852,71.012913
2853,71.191135
2854,65.686416
2855,66.075013
2856,67.069488
2857,73.536675
2858,71.868672
2859,70.173505
2860,78.012365
2861,76.814242
2862,73.166948
2863,74.570001
2864,74.815466
2865,72.24095
2866,78.615123
2867,77.016296
2868,71.424419
2869,79.590089
2870,73.368572
2871,68.80695
2872,68.390237
2873,67.574988
2874,71.542304
2875,71.971933
2876,71.30801
2877,68.89564
2878,62.583169
2879,64.106783
2880,68.811274
2881,63.074726
2882,69.631813
2883,66.765356
2884,64.700334
2885,66.047952
2886,70.511355
2887,68.840709
2888,70.333313
2889,65.110309
2890,67.90904
2891,64.847112
2892,62.847065
2893,67.609064
2894,77.448059
2895,77.918935
2896,72.705127
2897,72.89448
2898,73.922321
2899,78.025549
2900,73.834776
2901,70.908742
2902,73.878909
2903,75.983448
2904,74.38764
2905,75.639346
2906,73.01252
2907,68.512914
2908,71.000275
2909,72.459256
2910,75.991759
2911,73.672836
2912,76.284196
2913,75.091873
2914,74.648839
2915,74.838316
2916,74.88976
2917,76.879841
2918,71.947043
2919,75.958453
2920,69.088303
2921,69.962396
2922,72.085298
2923,73.086495
2924,73.499847
2925,70.394631
2926,68.424484
2927,68.623947
2928,71.175898
2929,70.734479
2930,69.451591
2931,72.018978
2932,71.85949
2933,76.760943
2934,74.003843
2935,72.872781
2936,71.74145
2937,73.388971
2938,71.577292
2939,71.917974
2940,71.565339
2941,73.761589
2942,71.420132
2943,72.327132
2944,73.510888
2945,72.741078
2946,73.455236
2947,72.417362
2948,75.222105
2949,73.548868
2950,72.667676
2951,74.03632
2952,73.993606
2953,71.587894
2954,74.817086
2955,74.716121
2956,73.983165
2957,72.331299
2958,74.443312
2959,73.133186
2960,72.598927
2961,71.618424
2962,73.112737
2963,74.499726
2964,73.703496
2965,75.182839
2966,74.167629
2967,72.43378
2968,72.638543
2969,71.36183
2970,73.892438
2971,74.847604
2972,73.535772
2973,72.210059
2974,75.195275
2975,72.259672
2976,71.866147
2977,73.390034
2978,74.573904
2979,73.583196
2980,72.377303
2981,74.883674
2982,74.644488
2983,73.580095
2984,72.193309
2985,71.993728
2986,72.243935
2987,74.014366
2988,72.492947
2989,71.942621
2990,71.393131
2991,72.241836
2992,72.57813
2993,71.925908
2994,73.614449
2995,73.127003
2996,74.138196
2997,74.778412
2998,75.064302
2999,77.234618
3000,76.808506
3001,77.136632
3002,76.043534
3003,76.615103
3004,77.682333
3005,81.26608
3006,78.300554
3007,80.191384
3008,81.735727
3009,81.078639
3010,78.826581
3011,80.645957
3012,78.579402
3013,81.800178
3014,78.416216
3015,80.869446
3016,75.714203
3017,79.157081
3018,75.065568
3019,73.591179
3020,74.307986
3021,74.708242
3022,75.04239
3023,72.091765
3024,72.162327
3025,74.792967
3026,73.773454
3027,74.873096
3028,72.753022
3029,71.456686
3030,72.419023
3031,71.462734
3032,74.723308
3033,71.964373
3034,72.166194
3035,74.108035
3036,72.659378
3037,75.01621
3038,74.362442
3039,74.931035
3040,74.97457
3041,73.39067
3042,73.178573
3043,73.011147
3044,75.004131
3045,72.970791
3046,75.189927
3047,71.518067
3048,71.645382
3049,74.072046
3050,75.325624
3051,71.646973
3052,71.827171
3053,71.465945
3054,75.235933
3055,71.620901
3056,74.59036
3057,74.996934
3058,73.758395
3059,73.58401
3060,72.507339
3061,75.024311
3062,74.488057
3063,73.456115
3064,75.108961
3065,76.093278
3066,75.271684
3067,76.497179
3068,74.147953
3069,76.372937
3070,76.512862
3071,74.281502
3072,76.099017
3073,75.7936
3074,75.749758
3075,74.452501
3076,74.515569
3077,75.519429
3078,77.230814
3079,74.351424
3080,73.338234
3081,75.308332
3082,75.444732
3083,72.585624
3084,73.862452
3085,74.020014
3086,71.851247
3087,75.355289
3088,74.938901
3089,74.100752
3090,72.716561
3091,73.94443
3092,74.498143
3093,72.270109
3094,74.308504
3095,73.199283
3096,74.839747
3097,73.679257
3098,73.171157
3099,72.334898
3100,73.94533
3101,73.167366
3102,71.675737
3103,73.525282
3104,72.62735
3105,74.839263
3106,73.904219
3107,73.150798
3108,75.323491
3109,75.743403
3110,74.726302
3111,74.998746
3112,75.340474
3113,79.6711
3114,80.176404
3115,79.308912
3116,78.866056
3117,77.593796
3118,78.021144
3119,75.926295
3120,76.488435
3121,76.314114
3122,77.843975
3123,74.716222
3124,75.563706
3125,74.847052
3126,74.173958
3127,73.696744
3128,74.461926
3129,73.468639
3130,72.385381
3131,72.8627
3132,72.6309
3133,75.269596
3134,72.104333
3135,72.572235
3136,73.322345
3137,74.60262
3138,74.271651
3139,75.305062
3140,72.5803
3141,71.65658
3142,72.072402
3143,72.937645
3144,71.622442
3145,74.993169
3146,75.505575
3147,74.947296
3148,74.876563
3149,73.568035
3150,74.952003
3151,73.558628
3152,73.085331
3153,74.796311
3154,73.052264
3155,73.708674
3156,71.91303
3157,73.665641
3158,73.948357
3159,72.785929
3160,74.551214
3161,73.819805
3162,73.469297
3163,73.774959
3164,73.48383
3165,68.506629
3166,67.437807
3167,67.712519
3168,66.310055
3169,66.471967
3170,69.234169
3171,65.795675
3172,69.018337
3173,67.745081
3174,66.928408
3175,67.355749
3176,66.940483
3177,65.562734
3178,68.396983
3179,67.393209
3180,66.326692
3181,69.283401
3182,68.563763
3183,66.749473
3184,66.97239
3185,68.415305
3186,68.39245
3187,66.353493
3188,67.701976
3189,68.402799
3190,67.53696
3191,66.953257
3192,69.255872
3193,66.702455
3194,65.558242
3195,67.511846
3196,69.09366
3197,67.897361
3198,69.268551
3199,69.305705
3200,67.979687
3201,69.323185
3202,67.494596
3203,68.087059
3204,67.118175
3205,68.823862
3206,68.818046
3207,67.193492
3208,68.991533
3209,67.253162
3210,67.010642
3211,68.142549
3212,67.954934
3213,65.955875
3214,67.638207
3215,66.146681
3216,66.813238
3217,65.408428
3218,66.737783
3219,68.244844
3220,69.211485
3221,67.137218
3222,65.470214
3223,67.414199
3224,67.94801
3225,67.676104
3226,68.981039
3227,66.031663
3228,67.030724
3229,68.5093
3230,66.740842
3231,69.348344
3232,68.137399
3233,67.377554
3234,68.223254
3235,67.81412
3236,68.188621
3237,69.197293
3238,68.814198
3239,67.02785
3240,67.157701
3241,66.618693
3242,69.129593
3243,70.596802
3244,68.797296
3245,70.164626
3246,68.468652
3247,68.557051
3248,69.472062
3249,71.453735
3250,68.379718
3251,71.244215
3252,69.466621
3253,71.829805
3254,69.110438
3255,71.411082
3256,72.102573
3257,69.503856
3258,68.587691
3259,71.103089
3260,65.318556
3261,71.392552
3262,63.789032
3263,67.747896
3264,67.070435
3265,72.998367
3266,66.591261
3267,68.666195
3268,69.771854
3269,67.187402
3270,71.435995
3271,70.373499
3272,75.135922
3273,77.139186
3274,69.625181
3275,71.926704
3276,71.474481
3277,71.005547
3278,76.513468
3279,76.711624
3280,77.610452
3281,73.174479
3282,71.394787
3283,74.759624
3284,72.207681
3285,70.96733
3286,74.501236
3287,70.182256
3288,73.150128
3289,73.759553
3290,65.06748
3291,65.063482
3292,63.941165
3293,67.659055
3294,63.135303
3295,68.091419
3296,65.063512
3297,63.072585
3298,70.957528
3299,62.618619
3300,71.855794
3301,68.466917
3302,63.070447
3303,66.014731
3304,65.899272
3305,68.657048
3306,70.935007
3307,72.040759
3308,71.11973
3309,68.821104
3310,65.263943
3311,71.697821
3312,67.256735
3313,65.906698
3314,64.678337
3315,71.177623
3316,62.942205
3317,71.092726
3318,72.038717
3319,65.654632
3320,62.922695
3321,69.352931
3322,71.236429
3323,72.086664
3324,71.734834
3325,68.13957
3326,65.390122
3327,71.228868
3328,64.868036
3329,72.261149
3330,63.199546
3331,71.929161
3332,65.945406
3333,67.595479
3334,72.031921
3335,65.56713
3336,63.594364
3337,64.381173
3338,66.486219
3339,68.109499
3340,67.798955
3341,70.20634
3342,63.793255
3343,68.813328
3344,63.476981
3345,71.543089
3346,62.911548
3347,68.953545
3348,69.409921
3349,67.309096
3350,71.449413
3351,69.835258
3352,66.461619
3353,63.853554
3354,63.018693
3355,72.113749
3356,64.295228
3357,64.360725
3358,70.268285
3359,65.763155
3360,69.518399
3361,66.861266
3362,69.368733
3363,69.28088
3364,66.578594
3365,67.937317
3366,69.12771
3367,66.524994
3368,65.6691
3369,65.576973
3370,69.062339
3371,65.656547
3372,67.169169
3373,66.65481
3374,66.635959
3375,68.211415
3376,65.77319
3377,66.286791
3378,68.903891
3379,67.517282
3380,66.214534
3381,69.050333
3382,67.859702
3383,69.454452
3384,70.841427
3385,68.758975
3386,69.344946
3387,71.204011
3388,71.053448
3389,68.548201
3390,70.020991
3391,69.403822
3392,70.646041
3393,68.512036
3394,70.594797
3395,71.0558
3396,72.59164
3397,72.407676
3398,76.300618
3399,77.037902
3400,76.258195
3401,76.788081
3402,74.332878
3403,74.207801
3404,71.69167
3405,72.536624
3406,74.505659
3407,70.361355
3408,71.437059
3409,68.258637
3410,70.829684
3411,69.747912
3412,71.010353
3413,67.85152
3414,68.206099
3415,65.850644
3416,69.057752
3417,69.474334
3418,69.120837
3419,68.673556
3420,65.833326
3421,68.490232
3422,66.530001
3423,66.756214
3424,68.595158
3425,67.174591
3426,67.290038
3427,65.720498
3428,66.108001
3429,66.690666
3430,67.255778
3431,68.769286
3432,62.938554
3433,63.046561
3434,68.921661
3435,69.430852
3436,68.972484
3437,71.982705
3438,63.043996
3439,68.218878
3440,67.205518
3441,65.954032
3442,68.891781
3443,72.247688
3444,70.053283
3445,70.201996
3446,72.244404
3447,70.021969
3448,67.122583
3449,72.851776
3450,70.192061
3451,70.183586
3452,67.933354
3453,68.216472
3454,68.864131
3455,67.254343
3456,75.659124
3457,67.266015
3458,72.76575
3459,70.486983
3460,71.217856
3461,69.985574
3462,68.499986
3463,72.910446
3464,71.388706
3465,70.438904
3466,68.250952
3467,70.4749
3468,66.81982
3469,71.083366
3470,65.65095
3471,70.662353
3472,65.19912
3473,62.819781
3474,65.387216
3475,68.615941
3476,72.443677
3477,64.950009
3478,67.144303
3479,67.254236
3480,65.096023
3481,65.624569
3482,63.522119
3483,71.398411
3484,72.13825
3485,65.499338
3486,64.676143
3487,72.321612
3488,62.735345
3489,70.1526
3490,71.727104
3491,63.862004
3492,67.175942
3493,66.012516
3494,71.025938
3495,62.995762
3496,67.239825
3497,64.864993
3498,64.061712
3499,67.235827
3500,64.876038
3501,68.921206
3502,68.663632
3503,66.382857
3504,65.819161
3505,63.900905
3506,70.397563
3507,62.978541
3508,64.596941
3509,62.716402
3510,71.574614
3511,64.223849
3512,70.574704
3513,69.374651
3514,63.771191
3515,71.023203
3516,75.934453
3517,70.113911
3518,76.453853
3519,75.068672
3520,76.703834
3521,71.624706
3522,69.166752
3523,73.530554
3524,67.932252
3525,75.186847
3526,66.791839
3527,66.967032
3528,70.599386
3529,75.847977
3530,74.4361
3531,73.77676
3532,67.205034
3533,74.600998
3534,76.734217
3535,68.362379
3536,73.542811
3537,67.921029
3538,72.757028
3539,68.071262
3540,71.099454
3541,73.708152
3542,71.963764
3543,72.339407
3544,70.104417
3545,72.035238
3546,69.938475
3547,73.670036
3548,70.850724
3549,71.23176
3550,72.063025
3551,72.414698
3552,70.146468
3553,71.932182
3554,71.189407
3555,73.458094
3556,72.91247
3557,72.882944
3558,72.375256
3559,70.100569
3560,74.59248
3561,75.52603
3562,74.458505
3563,76.273092
3564,74.866329
3565,75.657157
3566,73.392831
3567,74.74785
3568,75.239775
3569,74.231677
3570,77.178279
3571,74.708393
3572,75.708543
3573,70.693405
3574,69.978791
3575,72.04292
3576,72.600421
3577,72.301616
3578,73.05556
3579,72.516116
3580,73.622619
3581,70.555207
3582,70.727853
3583,71.129777
3584,71.306939
3585,70.415278
3586,70.863556
3587,70.722085
3588,71.521966
3589,71.657479
3590,71.066643
3591,72.643282
3592,70.492515
3593,73.373635
3594,71.657453
3595,73.603875
3596,70.095766
3597,73.285104
3598,70.983608
3599,72.083243
3600,70.596033
3601,73.7502
3602,71.236991
3603,73.220595
3604,71.845967
3605,72.105729
3606,70.974971
3607,73.732121
3608,70.123529
3609,71.11526
3610,72.591297
3611,71.015653
3612,71.740226
3613,70.063283
