Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
1958,67.753453,67.753453
1959,63.373859,63.373859
1960,69.639177,69.639177
1961,63.750202,63.750202
1962,64.550953,64.550953
1963,63.16974,63.16974
1964,67.163147,67.163147
1965,70.939714,70.939714
1966,69.7784,69.7784
1967,66.76225,66.76225
1968,62.432949,62.432949
1969,67.846472,67.846472
1970,64.53688,64.53688
1971,67.154865,67.154865
1972,65.549844,65.549844
1973,68.317436,68.317436
1974,63.308304,63.308304
1975,66.875607,66.875607
1976,69.090625,69.090625
1977,65.25847,65.25847
1978,64.405428,64.405428
1979,64.580835,64.580835
1980,65.423035,65.423035
1981,63.772274,63.772274
1982,66.518582,66.518582
1983,67.741709,67.741709
1984,62.34499,62.34499
1985,69.625073,69.625073
1986,64.871984,64.871984
1987,68.085295,68.085295
1988,68.62204,68.62204
1989,62.490761,62.490761
1990,70.035069,70.035069
1991,61.128555,61.128555
1992,67.096044,67.096044
1993,68.673868,68.673868
1994,68.789318,68.789318
1995,68.400163,68.400163
1996,63.177807,63.177807
1997,61.879716,61.879716
1998,64.92475,64.92475
1999,63.40879,63.40879
2000,62.925624,62.925624
2001,61.574666,61.574666
2002,66.11964,66.11964
2003,65.037728,65.037728
2004,70.829726,70.829726
2005,70.585039,70.585039
2006,67.8113,67.8113
2007,64.328827,64.328827
2008,61.868046,61.868046
2009,68.408676,68.408676
2010,68.389575,68.389575
2011,69.083539,69.083539
2012,64.677809,64.677809
2013,67.658297,67.658297
2014,68.96506,68.96506
2015,72.238672,72.238672
2016,72.830191,72.830191
2017,63.739305,63.739305
2018,72.534778,72.534778
2019,72.339239,72.339239
2020,70.609915,70.609915
2021,68.974638,68.974638
2022,65.000108,65.000108
2023,69.46992,69.46992
2024,64.887864,64.887864
2025,66.34923,66.34923
2026,65.406008,65.406008
2027,67.922958,67.922958
2028,67.390674,67.390674
2029,64.040574,64.040574
2030,64.974314,64.974314
2031,65.477583,65.477583
2032,67.142374,67.142374
2033,64.767569,64.767569
2034,64.439446,64.439446
2035,65.610332,65.610332
2036,65.583676,65.583676
2037,65.515948,65.515948
2038,64.863293,64.863293
2039,67.046225,67.046225
2040,67.807562,67.807562
2041,66.628681,66.628681
2042,64.123515,64.123515
2043,67.331213,67.331213
2044,64.158899,64.158899
2045,66.339469,66.339469
2046,67.235062,67.235062
2047,67.246935,67.246935
2048,66.594554,66.594554
2049,66.738243,66.738243
2050,65.959842,65.959842
2051,67.780256,67.780256
2052,64.999169,64.999169
2053,65.333702,65.333702
2054,66.032681,66.032681
2055,67.291383,67.291383
2056,67.22086,67.22086
2057,65.340109,65.340109
2058,67.926883,67.926883
2059,65.581549,65.581549
2060,67.175689,67.175689
2061,66.250393,66.250393
2062,67.131494,67.131494
2063,65.098527,65.098527
2064,66.683034,66.683034
2065,67.789622,67.789622
2066,65.904612,65.904612
2067,64.631357,64.631357
2068,65.876523,65.876523
2069,66.820054,66.820054
2070,65.155113,65.155113
2071,66.764348,66.764348
2072,65.918715,65.918715
2073,64.916162,64.916162
2074,64.449796,64.449796
2075,65.822342,65.822342
2076,66.331348,66.331348
2077,66.165919,66.165919
2078,67.062853,67.062853
2079,65.695417,65.695417
2080,64.57857,64.57857
2081,68.027953,68.027953
2082,67.030648,67.030648
2083,67.024804,67.024804
2084,64.104958,64.104958
2085,64.34187,64.34187
2086,69.231529,69.231529
2087,70.288865,70.288865
2088,69.180948,69.180948
2089,71.45073,71.45073
2090,70.103357,70.103357
2091,68.851999,68.851999
2092,70.750307,70.750307
2093,70.546148,70.546148
2094,70.87737,70.87737
2095,68.496979,68.496979
2096,65.637166,65.637166
2097,65.948463,65.948463
2098,65.196593,65.196593
2099,65.711718,65.711718
2100,64.775613,64.775613
2101,66.991117,66.991117
2102,65.864969,65.864969
2103,65.57089,65.57089
2104,64.428031,64.428031
2105,64.14367,64.14367
2106,66.851474,66.851474
2107,67.17098,67.17098
2108,67.071198,67.071198
2109,70.760921,70.760921
2110,67.967175,67.967175
2111,69.647941,69.647941
2112,73.298862,73.298862
2113,69.846158,69.846158
2114,70.501801,70.501801
2115,69.734277,69.734277
2116,70.086965,70.086965
2117,70.979241,70.979241
2118,71.324817,71.324817
2119,70.291264,70.291264
2120,75.121499,75.121499
2121,73.63091,73.63091
2122,73.185435,73.185435
2123,71.13924,71.13924
2124,71.798802,71.798802
2125,71.859436,71.859436
2126,70.710125,70.710125
2127,69.688236,69.688236
2128,70.435146,70.435146
2129,67.403244,67.403244
2130,68.001658,68.001658
2131,68.08673,68.08673
2132,65.366224,65.366224
2133,64.187017,64.187017
2134,66.99442,66.99442
2135,67.136057,67.136057
2136,67.435227,67.435227
2137,65.627642,65.627642
2138,66.459421,66.459421
2139,64.351228,64.351228
2140,64.989417,64.989417
2141,66.935287,66.935287
2142,65.128361,65.128361
2143,64.716542,64.716542
2144,64.45249,64.45249
2145,67.713899,67.713899
2146,64.345712,64.345712
2147,65.313507,65.313507
2148,65.229302,65.229302
2149,65.181664,65.181664
2150,65.51028,65.51028
2151,68.021196,68.021196
2152,65.697152,65.697152
2153,67.559967,67.559967
2154,66.24306,66.24306
2155,66.97946,66.97946
2156,66.217503,66.217503
2157,65.986421,65.986421
2158,64.381244,64.381244
2159,67.456098,67.456098
2160,64.285884,64.285884
2161,66.388096,66.388096
2162,66.781432,66.781432
2163,67.094862,67.094862
2164,67.604414,67.604414
2165,65.240453,65.240453
2166,64.793836,64.793836
2167,67.943208,67.943208
2168,64.620926,64.620926
2169,64.295044,64.295044
2170,64.591382,64.591382
2171,65.667399,65.667399
2172,65.102269,65.102269
2173,64.339599,64.339599
2174,67.319421,67.319421
2175,65.686446,65.686446
2176,67.741464,67.741464
2177,65.56937,65.56937
2178,67.241208,67.241208
2179,64.359257,64.359257
2180,67.590943,67.590943
2181,64.586507,64.586507
2182,65.98254,65.98254
2183,66.113806,66.113806
2184,67.619094,67.619094
2185,68.558566,68.558566
2186,69.574525,69.574525
2187,66.699246,66.699246
2188,72.348063,72.348063
2189,70.185576,70.185576
2190,69.349592,69.349592
2191,69.473606,69.473606
2192,72.374819,72.374819
2193,69.680793,69.680793
2194,70.84293,70.84293
2195,71.009435,71.009435
2196,71.775464,71.775464
2197,70.430181,70.430181
2198,70.134324,70.134324
2199,71.551107,71.551107
2200,72.471571,72.471571
2201,70.772587,70.772587
2202,70.941407,70.941407
2203,73.615817,73.615817
2204,69.368485,69.368485
2205,70.822856,70.822856
2206,67.198275,67.198275
2207,69.622888,69.622888
2208,69.101187,69.101187
2209,67.026646,67.026646
2210,68.970982,68.970982
2211,68.721935,68.721935
2212,68.378416,68.378416
2213,70.734537,70.734537
2214,69.343632,69.343632
2215,68.714329,68.714329
2216,68.534623,68.534623
2217,69.882868,69.882868
2218,68.025663,68.025663
2219,69.330016,69.330016
2220,70.83193,70.83193
2221,66.306841,66.306841
2222,66.726579,66.726579
2223,67.308997,67.308997
2224,65.542469,65.542469
2225,65.866374,65.866374
2226,64.616607,64.616607
2227,65.287384,65.287384
2228,65.789165,65.789165
2229,66.141966,66.141966
2230,67.970437,67.970437
2231,67.776375,67.776375
2232,67.136738,67.136738
2233,68.219372,68.219372
2234,66.034396,66.034396
2235,65.512609,65.512609
2236,66.366174,66.366174
2237,67.794811,67.794811
2238,66.238384,66.238384
2239,65.053186,65.053186
2240,65.485219,65.485219
2241,65.272619,65.272619
2242,64.564414,64.564414
2243,64.475942,64.475942
2244,65.866924,65.866924
2245,65.564134,65.564134
2246,67.532148,67.532148
2247,64.944061,64.944061
2248,64.974905,64.974905
2249,68.017259,68.017259
2250,66.050684,66.050684
2251,64.580256,64.580256
2252,66.49354,66.49354
2253,68.0947,68.0947
2254,67.668891,67.668891
2255,65.899695,65.899695
2256,66.919293,66.919293
2257,67.51794,67.51794
2258,65.890985,65.890985
2259,67.658776,67.658776
2260,64.692718,64.692718
2261,68.279336,68.279336
2262,68.251578,68.251578
2263,65.594514,65.594514
2264,68.272013,68.272013
2265,67.221684,67.221684
2266,66.158882,66.158882
2267,66.440565,66.440565
2268,67.116796,67.116796
2269,66.417818,66.417818
2270,68.238773,68.238773
2271,64.775128,64.775128
2272,64.461471,64.461471
2273,65.834116,65.834116
2274,67.982563,67.982563
2275,70.219505,70.219505
2276,70.26899,70.26899
2277,65.348823,65.348823
2278,61.79354,61.79354
2279,65.21779,65.21779
2280,63.714519,63.714519
2281,62.098098,62.098098
2282,68.071483,68.071483
2283,65.521292,65.521292
2284,62.402441,62.402441
2285,62.511942,62.511942
2286,62.408597,62.408597
2287,62.659977,62.659977
2288,70.633425,70.633425
2289,68.468669,68.468669
2290,65.851983,65.851983
2291,68.570403,68.570403
2292,64.224745,64.224745
2293,66.296598,66.296598
2294,69.195856,69.195856
2295,67.802373,67.802373
2296,65.436807,65.436807
2297,65.350894,65.350894
2298,62.186537,62.186537
2299,65.691665,65.691665
2300,67.711485,67.711485
2301,64.598455,64.598455
2302,67.361778,67.361778
2303,67.648438,67.648438
2304,68.064894,68.064894
2305,66.056728,66.056728
2306,65.613801,65.613801
2307,66.022037,66.022037
2308,62.388555,62.388555
2309,62.397376,62.397376
2310,65.688921,65.688921
2311,66.757846,66.757846
2312,67.946236,67.946236
2313,66.926358,66.926358
2314,64.650746,64.650746
2315,67.273156,67.273156
2316,70.332411,70.332411
2317,69.625548,69.625548
2318,66.218379,66.218379
2319,66.41448,66.41448
2320,66.875139,66.875139
2321,69.996165,69.996165
2322,62.218081,62.218081
2323,64.885322,64.885322
2324,70.828969,70.828969
2325,64.474527,64.474527
2326,67.052764,67.052764
2327,66.660458,66.660458
2328,69.031867,69.031867
2329,64.881971,64.881971
2330,73.380314,73.380314
2331,71.898524,71.898524
2332,69.753739,69.753739
2333,66.67159,66.67159
2334,68.088389,68.088389
2335,62.68731,62.68731
2336,63.267215,63.267215
2337,65.950112,65.950112
2338,68.291622,68.291622
2339,63.716293,63.716293
2340,68.836986,68.836986
2341,69.213726,69.213726
2342,70.22006,70.22006
2343,62.67883,62.67883
2344,68.925478,68.925478
2345,65.447313,65.447313
2346,66.368624,66.368624
2347,69.087948,69.087948
2348,67.537643,67.537643
2349,69.059133,69.059133
2350,68.351869,68.351869
2351,65.59238,65.59238
2352,65.310701,65.310701
2353,66.230951,66.230951
2354,71.097898,71.097898
2355,65.454046,65.454046
2356,62.655949,62.655949
2357,67.477646,67.477646
2358,65.408384,65.408384
2359,62.033364,62.033364
2360,68.749591,68.749591
2361,69.265863,69.265863
2362,62.44528,62.44528
2363,63.384044,63.384044
2364,70.481568,70.481568
2365,70.457959,70.457959
2366,63.543636,63.543636
2367,66.433784,66.433784
2368,71.31484,71.31484
2369,65.378946,65.378946
2370,71.396739,71.396739
2371,67.845392,67.845392
2372,61.994602,61.994602
2373,62.068164,62.068164
2374,67.304511,67.304511
2375,69.316208,69.316208
2376,65.56803,65.56803
2377,63.329594,63.329594
2378,69.708367,69.708367
2379,65.694083,65.694083
2380,69.851358,69.851358
2381,62.829258,62.829258
2382,65.936246,65.936246
2383,67.733925,67.733925
2384,67.344177,67.344177
2385,66.193302,66.193302
2386,64.886968,64.886968
2387,67.781996,67.781996
2388,64.71056,64.71056
2389,65.641414,65.641414
2390,65.676381,65.676381
2391,65.868588,65.868588
2392,66.8454,66.8454
2393,67.460237,67.460237
2394,68.011556,68.011556
2395,67.832409,67.832409
2396,64.745892,64.745892
2397,67.840395,67.840395
2398,65.892762,65.892762
2399,65.583717,65.583717
2400,64.637622,64.637622
2401,65.819441,65.819441
2402,68.163458,68.163458
2403,65.689417,65.689417
2404,67.887086,67.887086
2405,65.260429,65.260429
2406,64.735925,64.735925
2407,67.245883,67.245883
2408,66.612398,66.612398
2409,65.284338,65.284338
2410,67.009284,67.009284
2411,67.307073,67.307073
2412,64.994807,64.994807
2413,65.229467,65.229467
2414,66.109338,66.109338
2415,65.420969,65.420969
2416,68.414344,68.414344
2417,70.830646,70.830646
2418,68.94732,68.94732
2419,68.565423,68.565423
2420,69.096368,69.096368
2421,67.18711,67.18711
2422,67.147485,67.147485
2423,67.743886,67.743886
2424,68.683782,68.683782
2425,67.058487,67.058487
2426,69.797642,69.797642
2427,67.958651,67.958651
2428,65.581038,65.581038
2429,67.692929,67.692929
2430,65.838268,65.838268
2431,66.65261,66.65261
2432,71.665768,71.665768
2433,70.695912,70.695912
2434,69.266925,69.266925
2435,69.875492,69.875492
2436,70.224094,70.224094
2437,69.509468,69.509468
2438,65.961851,65.961851
2439,65.311266,65.311266
2440,65.116183,65.116183
2441,66.674567,66.674567
2442,65.024638,65.024638
2443,67.276136,67.276136
2444,64.584147,64.584147
2445,67.08233,67.08233
2446,66.8929,66.8929
2447,66.721369,66.721369
2448,65.217395,65.217395
2449,66.459645,66.459645
2450,67.723266,67.723266
2451,66.94485,66.94485
2452,67.442599,67.442599
2453,67.425785,67.425785
2454,68.120298,68.120298
2455,68.023577,68.023577
2456,67.326986,67.326986
2457,69.086846,69.086846
2458,70.98455,70.98455
2459,69.818725,69.818725
2460,71.216025,71.216025
2461,69.565381,69.565381
2462,68.665276,68.665276
2463,71.271001,71.271001
2464,70.258732,70.258732
2465,70.078482,70.078482
2466,68.979299,68.979299
2467,69.605485,69.605485
2468,68.41415,68.41415
2469,71.137644,71.137644
2470,70.081356,70.081356
2471,68.311013,68.311013
2472,71.924803,71.924803
2473,70.751579,70.751579
2474,65.543181,65.543181
2475,65.125619,65.125619
2476,65.163615,65.163615
2477,66.934421,66.934421
2478,68.092742,68.092742
2479,65.029955,65.029955
2480,67.524008,67.524008
2481,67.951769,67.951769
2482,67.757459,67.757459
2483,65.520202,65.520202
2484,67.918646,67.918646
2485,64.653887,64.653887
2486,67.101059,67.101059
2487,65.99436,65.99436
2488,69.114514,69.114514
2489,70.518054,70.518054
2490,71.464476,71.464476
2491,71.059636,71.059636
2492,68.250929,68.250929
2493,69.544748,69.544748
2494,71.336415,71.336415
2495,73.679785,73.679785
2496,75.53397,75.53397
2497,75.534477,75.534477
2498,73.84628,73.84628
2499,73.758408,73.758408
2500,71.78039,71.78039
2501,74.284298,74.284298
2502,74.822317,74.822317
2503,73.401277,73.401277
2504,64.994419,64.994419
2505,67.199583,67.199583
2506,65.309986,65.309986
2507,67.888757,67.888757
2508,66.803494,66.803494
2509,68.066664,68.066664
2510,66.35682,66.35682
2511,68.14753,68.14753
2512,64.851621,64.851621
2513,65.205883,65.205883
2514,67.485773,67.485773
2515,67.926274,67.926274
2516,65.047692,65.047692
2517,66.884715,66.884715
2518,65.683673,65.683673
2519,65.228305,65.228305
2520,68.016194,68.016194
2521,66.206144,66.206144
2522,66.670817,66.670817
2523,66.696203,66.696203
2524,65.44357,65.44357
2525,65.402992,65.402992
2526,65.970647,65.970647
2527,68.522548,68.522548
2528,68.417473,68.417473
2529,64.776954,64.776954
2530,65.938182,65.938182
2531,66.732617,66.732617
2532,65.830496,65.830496
2533,66.915712,66.915712
2534,68.484007,68.484007
2535,65.389341,65.389341
2536,67.549824,67.549824
2537,65.754098,65.754098
2538,68.255054,68.255054
2539,65.911984,65.911984
2540,65.861876,65.861876
2541,64.643947,64.643947
2542,66.631765,66.631765
2543,66.407154,66.407154
2544,66.947451,66.947451
2545,65.370392,65.370392
2546,66.649549,66.649549
2547,66.702489,66.702489
2548,68.03867,68.03867
2549,66.187756,66.187756
2550,65.726048,65.726048
2551,64.644167,64.644167
2552,67.397393,67.397393
2553,64.749405,64.749405
2554,68.199908,68.199908
2555,68.53995,68.53995
2556,65.265082,65.265082
2557,65.613258,65.613258
2558,65.431429,65.431429
2559,67.157923,67.157923
2560,68.028183,68.028183
2561,67.913967,67.913967
2562,67.402292,67.402292
2563,65.050665,65.050665
2564,67.782298,67.782298
2565,65.156443,65.156443
2566,66.826014,66.826014
2567,66.507632,66.507632
2568,66.303104,66.303104
2569,66.998884,66.998884
2570,64.724632,64.724632
2571,65.366417,65.366417
2572,65.040583,65.040583
2573,65.018576,65.018576
2574,68.218553,68.218553
2575,67.435516,67.435516
2576,67.338578,67.338578
2577,65.158651,65.158651
2578,67.393268,67.393268
2579,67.42333,67.42333
2580,67.029492,67.029492
2581,68.616864,68.616864
2582,71.199366,71.199366
2583,70.804401,70.804401
2584,69.666111,69.666111
2585,67.299896,67.299896
2586,71.055977,71.055977
2587,68.198093,68.198093
2588,70.713823,70.713823
2589,67.7441,67.7441
2590,70.941862,70.941862
2591,69.656379,69.656379
2592,68.251792,68.251792
2593,69.903971,69.903971
2594,68.525739,68.525739
2595,65.180872,65.180872
2596,67.149257,67.149257
2597,67.791588,67.791588
2598,65.065432,65.065432
2599,67.95227,67.95227
2600,65.882998,65.882998
2601,67.391679,67.391679
2602,66.286251,66.286251
2603,68.067605,68.067605
2604,65.497017,65.497017
2605,66.225178,66.225178
2606,65.396562,65.396562
2607,68.3148,68.3148
2608,65.934386,65.934386
2609,65.85325,65.85325
2610,65.532548,65.532548
2611,66.210568,66.210568
2612,68.059232,68.059232
2613,67.915747,67.915747
2614,69.92977,69.92977
2615,71.356449,71.356449
2616,68.853141,68.853141
2617,68.58066,68.58066
2618,68.275049,68.275049
2619,72.06399,72.06399
2620,68.236667,68.236667
2621,71.880241,71.880241
2622,68.774912,68.774912
2623,71.124771,71.124771
2624,67.810045,67.810045
2625,70.983242,70.983242
2626,68.295733,68.295733
2627,68.451043,68.451043
2628,70.936971,70.936971
2629,68.50676,68.50676
2630,70.881174,70.881174
2631,70.277402,70.277402
2632,68.032201,68.032201
2633,69.560773,69.560773
2634,69.59952,69.59952
2635,67.956009,67.956009
2636,68.303514,68.303514
2637,70.123833,70.123833
2638,70.139468,70.139468
2639,68.742458,68.742458
2640,64.757334,64.757334
2641,64.838452,64.838452
2642,65.112622,65.112622
2643,64.965853,64.965853
2644,65.441868,65.441868
2645,68.190844,68.190844
2646,68.159236,68.159236
2647,65.470487,65.470487
2648,66.817355,66.817355
2649,67.758918,67.758918
2650,66.815867,66.815867
2651,66.906056,66.906056
2652,64.938983,64.938983
2653,65.400113,65.400113
2654,65.826163,65.826163
2655,66.62977,66.62977
2656,68.077153,68.077153
2657,64.762166,64.762166
2658,68.296547,68.296547
2659,66.327276,66.327276
2660,67.1057,67.1057
2661,65.395101,65.395101
2662,64.785234,64.785234
2663,68.223976,68.223976
2664,67.993331,67.993331
2665,65.287271,65.287271
2666,65.468966,65.468966
2667,64.813787,64.813787
2668,68.129135,68.129135
2669,68.007444,68.007444
2670,65.009938,65.009938
2671,67.842452,67.842452
2672,68.482347,68.482347
2673,67.133338,67.133338
2674,66.737009,66.737009
2675,66.739608,66.739608
2676,67.827234,67.827234
2677,65.983935,65.983935
2678,66.340485,66.340485
2679,67.775099,67.775099
2680,66.819287,66.819287
2681,64.832141,64.832141
2682,64.814556,64.814556
2683,67.257129,67.257129
2684,65.541308,65.541308
2685,65.484128,65.484128
2686,68.345378,68.345378
2687,65.361525,65.361525
2688,68.718697,68.718697
2689,66.260476,66.260476
2690,66.038072,66.038072
2691,68.734725,68.734725
2692,66.105638,66.105638
2693,66.730195,66.730195
2694,66.438359,66.438359
2695,67.78381,67.78381
2696,69.150969,69.150969
2697,71.425198,71.425198
2698,73.57834,73.57834
2699,73.120918,73.120918
2700,71.981621,71.981621
2701,70.349005,70.349005
2702,70.008576,70.008576
2703,69.835086,69.835086
2704,69.716204,69.716204
2705,68.479396,68.479396
2706,67.452682,67.452682
2707,67.284191,67.284191
2708,67.850319,67.850319
2709,67.520604,67.520604
2710,68.531886,68.531886
2711,68.050632,68.050632
2712,66.940499,66.940499
2713,67.421354,67.421354
2714,68.774522,68.774522
2715,73.71375,73.71375
2716,72.003861,72.003861
2717,73.833432,73.833432
2718,71.378865,71.378865
2719,73.90036,73.90036
2720,72.044408,72.044408
2721,70.031833,70.031833
2722,69.710125,69.710125
2723,69.981634,69.981634
2724,68.149884,68.149884
2725,68.317851,68.317851
2726,67.676761,67.676761
2727,70.426236,70.426236
2728,70.12398,70.12398
2729,71.01374,71.01374
2730,69.791169,69.791169
2731,70.085041,70.085041
2732,69.130611,69.130611
2733,70.306403,70.306403
2734,66.350385,66.350385
2735,66.542735,66.542735
2736,67.161083,67.161083
2737,67.480208,67.480208
2738,64.843363,64.843363
2739,64.883714,64.883714
2740,67.285025,67.285025
2741,68.12653,68.12653
2742,68.624053,68.624053
2743,66.698177,66.698177
2744,66.75866,66.75866
2745,67.308343,67.308343
2746,66.445256,66.445256
2747,65.391789,65.391789
2748,66.894934,66.894934
2749,66.592768,66.592768
2750,68.058683,68.058683
2751,68.775849,68.775849
2752,66.956225,66.956225
2753,65.89505,65.89505
2754,68.436284,68.436284
2755,67.240757,67.240757
2756,66.151492,66.151492
2757,67.279385,67.279385
2758,67.910499,67.910499
2759,66.283837,66.283837
2760,66.483231,66.483231
2761,65.651443,65.651443
2762,67.143802,67.143802
2763,67.364109,67.364109
2764,65.321166,65.321166
2765,64.916859,64.916859
2766,66.424127,66.424127
2767,67.161068,67.161068
2768,67.782803,67.782803
2769,66.661226,66.661226
2770,67.866107,67.866107
2771,66.042463,66.042463
2772,68.23188,68.23188
2773,66.111967,66.111967
2774,66.18192,66.18192
2775,68.366172,68.366172
2776,66.527938,66.527938
2777,67.329537,67.329537
2778,66.687362,66.687362
2779,66.344006,66.344006
2780,66.617548,66.617548
2781,65.207762,65.207762
2782,67.861769,67.861769
2783,66.268056,66.268056
2784,65.395292,65.395292
2785,66.676767,66.676767
2786,66.87423,66.87423
2787,67.502945,67.502945
2788,68.139961,68.139961
2789,67.24464,67.24464
2790,68.247839,68.247839
2791,67.392846,67.392846
2792,68.301696,68.301696
2793,67.526088,67.526088
2794,70.734976,70.734976
2795,69.989872,69.989872
2796,71.461082,71.461082
2797,68.090251,68.090251
2798,71.419517,71.419517
2799,66.688529,66.688529
2800,65.179531,65.179531
2801,65.413131,65.413131
2802,65.618111,65.618111
2803,66.202422,66.202422
2804,65.391456,65.391456
2805,68.820224,68.820224
2806,68.380434,68.380434
2807,66.434697,66.434697
2808,65.139795,65.139795
2809,66.596495,66.596495
2810,68.468491,68.468491
2811,66.609356,66.609356
2812,68.134218,68.134218
2813,67.991302,67.991302
2814,65.86657,65.86657
2815,65.036331,65.036331
2816,65.935121,65.935121
2817,64.939407,64.939407
2818,66.668247,66.668247
2819,68.851279,68.851279
2820,68.683011,68.683011
2821,67.150721,67.150721
2822,67.44276,67.44276
2823,66.240376,66.240376
2824,65.243349,65.243349
2825,67.23643,67.23643
2826,68.018149,68.018149
2827,62.42518,62.42518
2828,62.588098,62.588098
2829,69.404569,69.404569
2830,69.750057,69.750057
2831,64.35908,64.35908
2832,66.449312,66.449312
2833,71.71611,71.71611
2834,70.050757,70.050757
2835,68.094673,68.094673
2836,66.808456,66.808456
2837,65.934769,65.934769
2838,68.044971,68.044971
2839,63.270171,63.270171
2840,65.625997,65.625997
2841,65.601189,65.601189
2842,67.650231,67.650231
2843,68.958132,68.958132
2844,69.45259,69.45259
2845,64.272925,64.272925
2846,68.900621,68.900621
2847,66.058974,66.058974
2848,69.199837,69.199837
2849,62.739031,62.739031
2850,71.895137,71.895137
2851,65.103324,65.103324
2852,71.012913,71.012913
2853,71.191135,71.191135
2854,65.686416,65.686416
2855,66.075013,66.075013
2856,67.069488,67.069488
2857,73.536675,73.536675
2858,71.868672,71.868672
2859,70.173505,70.173505
2860,78.012365,78.012365
2861,76.814242,76.814242
2862,73.166948,73.166948
2863,74.570001,74.570001
2864,74.815466,74.815466
2865,72.24095,72.24095
2866,78.615123,78.615123
2867,77.016296,77.016296
2868,71.424419,71.424419
2869,79.590089,79.590089
2870,73.368572,73.368572
2871,68.80695,68.80695
2872,68.390237,68.390237
2873,67.574988,67.574988
2874,71.542304,71.542304
2875,71.971933,71.971933
2876,71.30801,71.30801
2877,68.89564,68.89564
2878,62.583169,62.583169
2879,64.106783,64.106783
2880,68.811274,68.811274
2881,63.074726,63.074726
2882,69.631813,69.631813
2883,66.765356,66.765356
2884,64.700334,64.700334
2885,66.047952,66.047952
2886,70.511355,70.511355
2887,68.840709,68.840709
2888,70.333313,70.333313
2889,65.110309,65.110309
2890,67.90904,67.90904
2891,64.847112,64.847112
2892,62.847065,62.847065
2893,67.609064,67.609064
2894,71.209263,77.448059
2895,71.680138,77.918935
2896,66.46633,72.705127
2897,66.655683,72.89448
2898,67.683525,73.922321
2899,71.786752,78.025549
2900,67.59598,73.834776
2901,64.669945,70.908742
2902,67.640112,73.878909
2903,69.744651,75.983448
2904,68.148843,74.38764
2905,69.40055,75.639346
2906,66.773723,73.01252
2907,62.274117,68.512914
2908,64.761478,71.000275
2909,66.22046,72.459256
2910,69.752962,75.991759
2911,67.43404,73.672836
2912,70.0454,76.284196
2913,68.853076,75.091873
2914,68.410043,74.648839
2915,68.599519,74.838316
2916,68.650963,74.88976
2917,70.641044,76.879841
2918,65.708246,71.947043
2919,69.719656,75.958453
2920,62.849507,69.088303
2921,63.723599,69.962396
2922,65.846502,72.085298
2923,66.847699,73.086495
2924,67.26105,73.499847
2925,64.155834,70.394631
2926,62.185687,68.424484
2927,62.38515,68.623947
2928,64.937101,71.175898
2929,64.495682,70.734479
2930,63.212794,69.451591
2931,65.780181,72.018978
2932,65.620693,71.85949
2933,70.522146,76.760943
2934,67.765046,74.003843
2935,66.633985,72.872781
2936,65.502654,71.74145
2937,67.150175,73.388971
2938,65.338495,71.577292
2939,65.679178,71.917974
2940,65.326543,71.565339
2941,67.522792,73.761589
2942,65.181335,71.420132
2943,66.088336,72.327132
2944,67.272091,73.510888
2945,66.502282,72.741078
2946,67.21644,73.455236
2947,66.178566,72.417362
2948,68.983308,75.222105
2949,67.310072,73.548868
2950,66.428879,72.667676
2951,67.797524,74.03632
2952,67.754809,73.993606
2953,65.349097,71.587894
2954,68.578289,74.817086
2955,68.477325,74.716121
2956,67.744368,73.983165
2957,66.092503,72.331299
2958,68.204516,74.443312
2959,66.894389,73.133186
2960,66.36013,72.598927
2961,65.379627,71.618424
2962,66.873941,73.112737
2963,68.26093,74.499726
2964,67.464699,73.703496
2965,68.944042,75.182839
2966,67.928832,74.167629
2967,66.194984,72.43378
2968,66.399747,72.638543
2969,65.123034,71.36183
2970,67.653641,73.892438
2971,68.608808,74.847604
2972,67.296975,73.535772
2973,65.971262,72.210059
2974,68.956478,75.195275
2975,66.020875,72.259672
2976,65.627351,71.866147
2977,67.151238,73.390034
2978,68.335107,74.573904
2979,67.3444,73.583196
2980,66.138506,72.377303
2981,68.644877,74.883674
2982,68.405692,74.644488
2983,67.341299,73.580095
2984,65.954513,72.193309
2985,65.754932,71.993728
2986,66.005138,72.243935
2987,67.775569,74.014366
2988,66.25415,72.492947
2989,65.703825,71.942621
2990,65.154334,71.393131
2991,66.00304,72.241836
2992,66.339334,72.57813
2993,65.687112,71.925908
2994,67.375653,73.614449
2995,66.888207,73.127003
2996,67.899399,74.138196
2997,68.539615,74.778412
2998,68.825505,75.064302
2999,70.995822,77.234618
3000,70.569709,76.808506
3001,70.897835,77.136632
3002,69.804738,76.043534
3003,70.376307,76.615103
3004,71.443536,77.682333
3005,75.027284,81.26608
3006,72.061758,78.300554
3007,73.952588,80.191384
3008,75.496931,81.735727
3009,74.839842,81.078639
3010,72.587785,78.826581
3011,74.40716,80.645957
3012,72.340605,78.579402
3013,75.561381,81.800178
3014,72.17742,78.416216
3015,74.63065,80.869446
3016,69.475407,75.714203
3017,72.918284,79.157081
3018,68.826771,75.065568
3019,67.352383,73.591179
3020,68.06919,74.307986
3021,68.469445,74.708242
3022,68.803594,75.04239
3023,65.852968,72.091765
3024,65.92353,72.162327
3025,68.554171,74.792967
3026,67.534658,73.773454
3027,68.634299,74.873096
3028,66.514226,72.753022
3029,65.217889,71.456686
