Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
2102,67.910222,67.910222
2103,64.739462,64.739462
2104,64.634224,64.634224
2105,67.10803,67.10803
2106,64.130464,64.130464
2107,66.824591,66.824591
2108,64.606402,64.606402
2109,65.352999,65.352999
2110,64.766815,64.766815
2111,66.785991,66.785991
2112,67.139208,67.139208
2113,66.07618,66.07618
2114,67.640691,67.640691
2115,64.340659,64.340659
2116,67.94334,67.94334
2117,66.202125,66.202125
2118,64.060897,64.060897
2119,67.247484,67.247484
2120,64.322094,64.322094
2121,64.601514,64.601514
2122,66.748046,66.748046
2123,65.544967,65.544967
2124,66.199347,66.199347
2125,67.72564,67.72564
2126,66.868256,66.868256
2127,67.272194,67.272194
2128,64.810309,64.810309
2129,67.149354,67.149354
2130,67.666492,67.666492
2131,65.674594,65.674594
2132,65.775463,65.775463
2133,67.837008,67.837008
2134,67.674487,67.674487
2135,67.234002,67.234002
2136,64.09067,64.09067
2137,66.891689,66.891689
2138,64.8792,64.8792
2139,64.474967,64.474967
2140,66.48125,66.48125
2141,67.338859,67.338859
2142,66.175472,66.175472
2143,67.749718,67.749718
2144,64.527415,64.527415
2145,65.52469,65.52469
2146,66.257304,66.257304
2147,66.97876,66.97876
2148,66.053631,66.053631
2149,64.708083,64.708083
2150,67.051721,67.051721
2151,66.667387,66.667387
2152,64.269643,64.269643
2153,66.301284,66.301284
2154,66.613044,66.613044
2155,67.875731,67.875731
2156,66.056667,66.056667
2157,66.110937,66.110937
2158,64.681735,64.681735
2159,65.297732,65.297732
2160,66.01297,66.01297
2161,66.261288,66.261288
2162,67.662466,67.662466
2163,64.144259,64.144259
2164,65.809661,65.809661
2165,64.799543,64.799543
2166,66.975637,66.975637
2167,67.183615,67.183615
2168,64.692178,64.692178
2169,67.2992,67.2992
2170,66.642245,66.642245
2171,64.999563,64.999563
2172,67.212977,67.212977
2173,69.416388,69.416388
2174,63.817426,63.817426
2175,62.682426,62.682426
2176,68.222645,68.222645
2177,62.766321,62.766321
2178,68.004466,68.004466
2179,69.384428,69.384428
2180,63.677184,63.677184
2181,62.99649,62.99649
2182,64.39834,64.39834
2183,61.44397,61.44397
2184,65.515935,65.515935
2185,63.188899,63.188899
2186,61.418494,61.418494
2187,70.258843,70.258843
2188,61.926169,61.926169
2189,61.504854,61.504854
2190,66.538167,66.538167
2191,65.610797,65.610797
2192,66.499364,66.499364
2193,65.007678,65.007678
2194,62.859067,62.859067
2195,70.431145,70.431145
2196,67.077553,67.077553
2197,69.382664,69.382664
2198,62.061509,62.061509
2199,61.781161,61.781161
2200,68.911034,68.911034
2201,70.596624,70.596624
2202,66.373983,66.373983
2203,66.923154,66.923154
2204,63.535646,63.535646
2205,70.379074,70.379074
2206,65.677445,65.677445
2207,65.726978,65.726978
2208,68.31163,68.31163
2209,65.731476,65.731476
2210,70.687632,70.687632
2211,62.151478,62.151478
2212,61.834714,61.834714
2213,61.665622,61.665622
2214,64.907432,64.907432
2215,68.729232,68.729232
2216,64.323043,64.323043
2217,61.319265,61.319265
2218,64.225652,64.225652
2219,62.530563,62.530563
2220,68.510089,68.510089
2221,66.659867,66.659867
2222,69.727843,69.727843
2223,64.606525,64.606525
2224,66.550843,66.550843
2225,68.204163,68.204163
2226,66.266786,66.266786
2227,64.947848,64.947848
2228,70.812445,70.812445
2229,63.777384,63.777384
2230,67.991675,67.991675
2231,70.521726,70.521726
2232,65.516152,65.516152
2233,65.691156,65.691156
2234,67.680305,67.680305
2235,70.964151,70.964151
2236,70.119497,70.119497
2237,61.262611,61.262611
2238,69.441292,69.441292
2239,71.103873,71.103873
2240,68.737316,68.737316
2241,70.310671,70.310671
2242,66.289416,66.289416
2243,66.615628,66.615628
2244,67.806462,67.806462
2245,63.717884,63.717884
2246,71.287497,71.287497
2247,69.210896,69.210896
2248,73.114594,73.114594
2249,68.271995,68.271995
2250,68.438932,68.438932
2251,72.344243,72.344243
2252,67.054917,67.054917
2253,68.196891,68.196891
2254,68.73801,68.73801
2255,70.198019,70.198019
2256,67.887272,67.887272
2257,67.107498,67.107498
2258,67.301265,67.301265
2259,67.072951,67.072951
2260,64.691724,64.691724
2261,65.566752,65.566752
2262,67.924085,67.924085
2263,66.506696,66.506696
2264,65.777966,65.777966
2265,66.982358,66.982358
2266,64.230349,64.230349
2267,65.563889,65.563889
2268,64.878142,64.878142
2269,67.160113,67.160113
2270,64.126554,64.126554
2271,67.743895,67.743895
2272,67.731923,67.731923
2273,66.378505,66.378505
2274,66.508232,66.508232
2275,64.809771,64.809771
2276,64.574854,64.574854
2277,64.324289,64.324289
2278,67.925028,67.925028
2279,67.304259,67.304259
2280,65.690672,65.690672
2281,66.985847,66.985847
2282,65.381334,65.381334
2283,67.469699,111.91092
2284,68.059752,112.50097
2285,65.520797,109.96202
2286,66.5901,111.03132
2287,64.145517,108.58674
2288,64.542294,108.98352
2289,68.071017,112.51224
2290,65.032607,109.47383
2291,67.539352,111.98057
2292,66.960011,111.40123
2293,67.107515,111.54874
2294,65.417423,109.85864
2295,66.340306,110.78153
2296,65.467314,109.90854
2297,64.811012,109.25223
2298,67.268512,111.70973
2299,64.791619,109.23284
2300,65.480162,109.92138
2301,66.687914,111.12914
2302,67.40736,111.84858
2303,67.608662,112.04988
2304,67.00674,111.44796
2305,68.030416,112.47164
2306,66.944218,111.38544
2307,65.511442,109.95266
2308,66.1049,110.54612
2309,66.986271,111.42749
2310,65.516283,109.9575
2311,64.644346,109.08557
2312,65.659243,110.10046
2313,64.221212,108.66243
2314,66.444175,110.8854
2315,67.07645,111.51767
2316,66.506519,110.94774
2317,67.719199,112.16042
2318,66.325109,110.76633
2319,66.477099,110.91832
2320,67.951785,112.39301
2321,64.951012,109.39223
2322,67.359652,111.80087
2323,65.365187,109.80641
2324,65.844671,110.28589
2325,64.80452,109.24574
2326,64.195013,108.63624
2327,65.187877,109.6291
2328,66.625476,111.0667
2329,67.556042,111.99726
2330,65.124982,109.5662
2331,67.467489,111.90871
2332,64.084344,108.52557
2333,64.899521,109.34074
2334,66.944848,111.38607
2335,66.461853,110.90308
2336,65.997656,110.43888
2337,65.754241,110.19546
2338,64.981112,109.42233
2339,68.077248,112.51847
2340,67.64686,112.08808
2341,65.02738,109.4686
2342,65.826396,110.26762
2343,64.491227,108.93245
2344,67.936496,112.37772
2345,67.134604,111.57583
2346,65.963329,110.40455
2347,65.836491,110.27771
2348,64.950613,109.39183
2349,64.303457,108.74468
2350,66.558268,110.99949
2351,64.158264,108.59949
2352,66.734904,111.17613
2353,67.970155,112.41138
2354,64.34677,108.78799
2355,67.963546,112.40477
2356,64.12469,108.56591
2357,66.507846,110.94907
2358,65.268356,109.70958
2359,66.869564,111.31079
2360,64.516744,108.95797
2361,67.443996,111.88522
2362,65.839339,110.28056
2363,65.049791,109.49101
2364,64.591991,109.03321
2365,67.777006,112.21823
2366,67.209594,111.65082
2367,67.975308,112.41653
2368,68.085399,112.52662
2369,64.637439,109.07866
2370,67.496918,111.93814
2371,66.470418,110.91164
2372,66.130369,110.57159
2373,66.626427,111.06765
2374,65.067883,109.5091
2375,66.230122,110.67134
2376,65.663096,110.10432
2377,67.627977,112.0692
2378,64.976517,109.41774
2379,64.783251,109.22447
2380,64.879195,109.32042
2381,67.592017,112.03324
2382,65.791453,110.23267
2383,66.932353,111.37357
2384,66.415915,157.67162
2385,64.832769,156.08848
2386,65.791817,157.04753
2387,64.778065,156.03377
2388,66.46295,157.71866
2389,64.744742,156.00045
2390,65.8979,157.15361
2391,66.933242,158.18895
2392,65.764457,157.02017
2393,64.347249,155.60296
2394,65.621505,156.87721
2395,65.182006,156.43772
2396,67.954394,159.2101
2397,66.846237,158.10195
2398,64.735295,155.991
2399,67.36383,158.61954
2400,67.139083,158.39479
2401,65.546732,156.80244
2402,66.61633,157.87204
2403,65.216281,156.47199
2404,65.712025,156.96773
2405,65.402229,156.65794
2406,67.125446,158.38116
2407,65.112168,156.36788
2408,64.543454,155.79916
2409,67.534332,158.79004
2410,67.143543,158.39925
2411,67.36762,158.62333
2412,64.200345,155.45606
2413,65.382506,156.63822
2414,68.004111,159.25982
2415,64.180989,155.4367
2416,67.476417,158.73213
2417,64.777744,156.03345
2418,64.579879,155.83559
2419,66.17236,157.42807
2420,66.375795,157.6315
2421,65.29744,156.55315
2422,66.26455,157.52026
2423,65.566787,156.8225
2424,66.388794,157.6445
2425,66.174894,157.4306
2426,65.046401,156.30211
2427,66.420425,157.67613
2428,67.781179,159.03689
2429,65.253707,156.50942
2430,66.754506,158.01022
2431,67.229338,158.48505
2432,64.231956,155.48767
2433,65.200735,156.45644
2434,67.019792,158.2755
2435,67.165335,158.42104
2436,66.549874,157.80558
2437,65.736322,156.99203
2438,67.255594,158.5113
2439,64.566754,155.82246
2440,65.818506,157.07422
2441,66.458853,157.71456
2442,67.400372,158.65608
2443,64.18389,155.4396
2444,65.486133,156.74184
2445,67.826212,159.08192
2446,67.60996,158.86567
2447,65.722356,156.97807
2448,67.145907,158.40162
2449,65.44494,156.70065
2450,64.171131,155.42684
2451,67.399136,158.65485
2452,66.767944,158.02365
2453,66.728092,157.9838
2454,66.812967,158.06868
2455,66.876322,158.13203
2456,67.040778,158.29649
2457,68.017524,159.27323
2458,66.268169,157.52388
2459,67.282658,158.53837
2460,65.714883,156.97059
2461,64.997537,156.25325
2462,67.709921,158.96563
2463,66.804173,158.05988
2464,65.412827,156.66854
2465,64.19644,155.45215
2466,64.64471,155.90042
2467,64.488049,155.74376
2468,67.697731,158.95344
2469,67.380634,158.63634
2470,66.119108,157.37482
2471,65.448954,156.70466
2472,66.026108,157.28182
2473,66.209479,157.46519
2474,66.114303,157.37001
2475,66.790509,158.04622
2476,64.807391,156.0631
2477,64.275846,155.53156
2478,66.525043,157.78075
2479,64.155115,155.41082
2480,64.154598,155.41031
2481,66.495539,157.75125
2482,67.423327,158.67904
2483,66.58615,157.84186
2484,67.284372,158.54008
2485,66.83012,158.08583
2486,68.430593,159.6863
2487,68.735861,159.99157
2488,67.8156,159.07131
2489,67.484672,158.74038
2490,68.814942,160.07065
2491,67.696889,158.9526
2492,66.534111,157.78982
2493,69.451155,160.70686
2494,67.090174,158.34588
2495,69.857723,161.11343
2496,68.508059,159.76377
2497,67.963664,159.21937
2498,67.859431,159.11514
2499,66.926964,158.18267
2500,67.26558,158.52129
2501,64.663016,155.91873
2502,66.957336,158.21305
2503,66.118442,157.37415
2504,64.465417,155.72113
2505,65.40534,156.66105
2506,65.742041,156.99775
2507,64.409494,155.6652
2508,66.827304,158.08301
2509,64.95582,156.21153
2510,67.707977,158.96369
2511,67.648801,158.90451
2512,64.709851,155.96556
2513,65.980532,157.23624
2514,65.292631,156.54834
2515,68.034723,159.29043
2516,67.422452,158.67816
2517,66.299553,157.55526
2518,65.052668,156.30838
2519,66.982735,158.23844
2520,66.619674,157.87538
2521,67.113096,158.36881
2522,66.956518,158.21223
2523,64.311071,155.56678
2524,65.709828,156.96554
2525,65.644825,156.90053
2526,65.627018,156.88273
2527,67.617031,158.87274
2528,64.663587,155.9193
2529,66.161523,157.41723
2530,66.325907,157.58162
2531,66.592204,157.84791
2532,67.883598,159.13931
2533,66.81576,158.07147
2534,65.308402,156.56411
2535,67.76599,159.0217
2536,65.952681,157.20839
2537,66.38803,157.64374
2538,67.537292,158.793
2539,65.135624,156.39133
2540,67.56361,158.81932
2541,67.430517,158.68623
2542,67.052262,158.30797
2543,68.1091,159.36481
2544,69.276153,160.53186
2545,67.318707,158.57442
2546,68.141335,159.39705
2547,70.277052,161.53276
2548,66.59705,157.85276
2549,69.425088,160.6808
2550,70.298906,161.55462
2551,64.339313,155.59502
2552,64.25732,155.51303
2553,65.56017,156.81588
2554,64.892906,156.14862
2555,67.153774,158.40948
2556,64.881124,156.13683
2557,66.833985,158.08969
2558,65.228427,156.48414
2559,67.242546,158.49826
2560,65.666277,156.92199
2561,66.635112,157.89082
2562,64.335042,155.59075
2563,66.449952,157.70566
2564,67.250486,158.5062
2565,66.099091,157.3548
2566,67.391633,158.64734
2567,66.72573,157.98144
2568,65.43347,112.24796
2569,66.582728,113.39722
2570,67.289077,114.10356
2571,65.987281,112.80177
2572,66.063758,112.87825
2573,65.481944,112.29643
2574,65.543691,112.35818
2575,67.308111,114.1226
2576,65.397863,112.21235
2577,66.457361,113.27185
2578,67.76123,114.57572
2579,66.900568,113.71506
2580,65.596624,112.41111
2581,67.574151,114.38864
2582,66.156463,112.97095
2583,68.023613,114.8381
2584,71.255358,118.06985
2585,71.378383,118.19287
2586,69.758662,116.57315
2587,67.82984,114.64433
2588,70.994349,117.80884
2589,70.454079,117.26857
2590,68.990742,115.80523
2591,70.504817,117.31931
2592,64.581733,111.39622
2593,65.485087,112.29957
2594,67.539379,114.35387
2595,64.154446,110.96893
2596,67.434777,114.24927
2597,67.730636,114.54512
2598,67.634479,114.44897
2599,67.184094,113.99858
2600,67.523902,114.33839
2601,66.977153,113.79164
2602,66.897332,113.71182
2603,66.127728,112.94222
2604,66.47485,113.28934
2605,64.351442,111.16593
2606,69.491807,116.3063
2607,68.783052,115.59754
2608,68.138217,114.9527
2609,67.281325,114.09581
2610,70.829605,117.64409
2611,70.784569,117.59906
2612,68.394552,115.20904
2613,69.791297,116.60578
2614,68.629184,115.44367
2615,70.953065,117.76755
2616,67.253908,114.0684
2617,66.947763,113.76225
2618,66.340402,113.15489
2619,67.637223,114.45171
2620,66.680107,113.4946
2621,67.546888,114.36138
2622,66.621097,113.43559
2623,66.082264,112.89675
2624,64.602974,111.41746
2625,65.335057,112.14955
2626,66.051766,112.86625
2627,67.331405,114.14589
2628,66.778382,113.59287
2629,68.114793,114.92928
2630,66.486335,113.30082
2631,66.8029,113.61739
2632,68.034463,114.84895
2633,65.71284,112.52733
2634,65.46846,112.28295
2635,65.261983,112.07647
2636,67.98192,114.79641
2637,67.062352,113.87684
2638,67.386146,114.20063
2639,67.927374,67.927374
2640,64.722626,64.722626
2641,66.725828,66.725828
2642,65.802864,65.802864
2643,66.656311,66.656311
2644,67.705929,67.705929
2645,66.026681,66.026681
2646,67.802192,67.802192
2647,66.617406,66.617406
2648,65.193687,65.193687
2649,66.933388,66.933388
2650,65.470586,65.470586
2651,66.560162,66.560162
2652,67.116672,67.116672
2653,65.006365,65.006365
2654,67.796766,67.796766
2655,66.324677,66.324677
2656,65.502447,65.502447
2657,64.778846,64.778846
2658,65.034811,65.034811
2659,64.209984,64.209984
2660,64.542396,64.542396
2661,65.804339,65.804339
2662,66.20663,66.20663
2663,67.238046,67.238046
2664,67.379744,67.379744
2665,67.636047,67.636047
2666,64.569121,64.569121
2667,64.826112,64.826112
2668,66.437372,66.437372
2669,66.385895,66.385895
2670,65.159645,65.159645
2671,66.395996,66.395996
2672,67.739412,67.739412
2673,66.707404,66.707404
2674,65.279363,65.279363
2675,66.695595,66.695595
2676,65.805611,65.805611
2677,65.428109,65.428109
2678,65.659209,65.659209
2679,67.814269,67.814269
2680,66.50376,66.50376
2681,65.127595,65.127595
2682,67.744619,67.744619
2683,68.082051,68.082051
2684,66.222743,66.222743
2685,67.542154,67.542154
2686,67.026123,67.026123
2687,67.185728,67.185728
2688,65.346271,65.346271
2689,65.981977,65.981977
2690,65.442984,65.442984
2691,66.608741,66.608741
2692,67.56889,67.56889
2693,67.547294,67.547294
2694,67.093709,67.093709
2695,67.376137,67.376137
2696,65.064577,65.064577
2697,67.978414,67.978414
2698,65.119027,65.119027
2699,65.356056,65.356056
2700,66.368995,66.368995
2701,65.515747,65.515747
2702,66.31337,66.31337
2703,64.314437,64.314437
2704,67.760159,67.760159
2705,67.111892,67.111892
2706,64.941324,64.941324
2707,64.827501,64.827501
2708,66.961348,66.961348
2709,67.737491,67.737491
2710,65.728297,65.728297
2711,68.005966,68.005966
2712,68.068211,68.068211
2713,65.929614,65.929614
2714,64.841281,64.841281
2715,71.635645,71.635645
2716,68.627765,68.627765
2717,68.778848,68.778848
2718,68.070408,68.070408
2719,70.407922,70.407922
2720,68.678989,68.678989
2721,70.514758,70.514758
2722,70.643948,70.643948
2723,70.352447,70.352447
2724,70.85632,70.85632
2725,70.663453,70.663453
2726,68.830849,68.830849
2727,69.024171,69.024171
2728,71.158632,71.158632
2729,69.819554,69.819554
2730,66.629839,66.629839
2731,66.516194,66.516194
2732,65.06471,65.06471
2733,67.798427,67.798427
2734,67.575893,67.575893
2735,68.15585,68.15585
2736,66.333124,66.333124
2737,66.699993,66.699993
2738,65.365626,65.365626
2739,65.601082,65.601082
2740,65.337501,65.337501
2741,66.789637,66.789637
2742,65.952847,65.952847
2743,66.821206,66.821206
2744,64.684342,64.684342
2745,66.250027,66.250027
2746,66.478858,66.478858
2747,65.659764,65.659764
2748,67.33812,67.33812
2749,65.214288,65.214288
2750,67.191323,67.191323
2751,64.19038,64.19038
2752,64.886455,64.886455
2753,67.576081,67.576081
2754,66.994131,66.994131
2755,65.281629,65.281629
2756,66.464003,66.464003
2757,67.738451,67.738451
2758,67.257968,67.257968
2759,65.355044,65.355044
2760,64.832919,64.832919
2761,67.06482,67.06482
2762,70.61654,70.61654
2763,67.11999,67.11999
2764,68.664387,68.664387
2765,69.932407,69.932407
2766,68.403526,68.403526
2767,67.85613,67.85613
2768,70.560665,70.560665
2769,69.467493,69.467493
2770,67.904189,67.904189
2771,69.588331,69.588331
2772,66.071428,66.071428
2773,69.15272,69.15272
2774,69.05916,69.05916
2775,72.28998,72.28998
2776,66.739693,66.739693
2777,64.443793,64.443793
2778,70.494077,70.494077
2779,62.23503,62.23503
2780,67.959224,67.959224
2781,69.596878,69.596878
2782,70.103961,70.103961
2783,65.660397,65.660397
2784,62.17511,62.17511
2785,61.676148,61.676148
2786,67.030797,67.030797
2787,62.098337,62.098337
2788,62.444691,62.444691
2789,63.771392,63.771392
2790,71.160098,71.160098
2791,65.093171,65.093171
2792,61.839446,61.839446
2793,68.677297,68.677297
2794,61.851786,61.851786
2795,69.054302,69.054302
2796,65.151966,65.151966
2797,71.032705,71.032705
2798,66.857772,66.857772
2799,68.244891,68.244891
2800,61.586436,61.586436
2801,64.990582,64.990582
2802,64.227597,64.227597
2803,68.952982,68.952982
2804,61.562157,61.562157
2805,67.804008,67.804008
2806,69.582329,69.582329
2807,63.414912,63.414912
2808,68.696689,68.696689
2809,69.848108,69.848108
2810,68.310732,68.310732
2811,68.093956,68.093956
2812,62.98035,62.98035
2813,66.962827,66.962827
2814,61.585051,61.585051
2815,64.372899,64.372899
2816,65.582886,65.582886
2817,70.12376,70.12376
2818,68.498056,68.498056
2819,71.027667,71.027667
2820,68.996201,68.996201
2821,69.200633,69.200633
2822,70.00196,70.00196
2823,68.16223,68.16223
2824,70.121053,70.121053
2825,71.884758,71.884758
2826,66.050585,66.050585
2827,66.462348,66.462348
2828,70.46829,70.46829
2829,71.521085,71.521085
2830,63.537039,63.537039
2831,61.831883,61.831883
2832,64.742874,64.742874
2833,62.096256,62.096256
2834,66.840022,66.840022
2835,71.076302,71.076302
2836,63.905435,63.905435
2837,62.972347,62.972347
2838,70.807258,70.807258
2839,68.826472,68.826472
2840,63.46004,63.46004
2841,73.792267,73.792267
2842,65.600507,65.600507
2843,73.120097,73.120097
2844,67.833389,67.833389
2845,72.255325,72.255325
2846,64.641612,64.641612
2847,71.247282,71.247282
2848,66.524021,66.524021
2849,71.362122,71.362122
2850,69.656491,69.656491
2851,70.602998,70.602998
2852,69.645645,69.645645
2853,72.457162,72.457162
2854,65.180599,65.180599
2855,66.220726,66.220726
2856,70.68902,70.68902
2857,64.653797,64.653797
2858,67.473136,67.473136
2859,61.567106,61.567106
2860,62.029924,62.029924
2861,63.305875,63.305875
2862,62.396558,62.396558
2863,65.329085,65.329085
2864,63.757476,63.757476
2865,66.680813,66.680813
2866,63.053356,63.053356
2867,68.31508,68.31508
2868,65.324965,65.324965
2869,66.114001,66.114001
2870,67.709685,67.709685
2871,70.620099,70.620099
2872,69.035859,69.035859
2873,67.750938,67.750938
2874,65.418625,65.418625
2875,68.189099,68.189099
2876,65.855968,65.855968
2877,64.972537,64.972537
2878,66.019546,66.019546
2879,66.770705,66.770705
2880,66.590721,66.590721
2881,65.256954,65.256954
2882,65.151804,65.151804
2883,67.279403,67.279403
2884,64.523993,64.523993
2885,65.411934,65.411934
2886,64.327346,64.327346
2887,66.368284,66.368284
2888,65.818655,65.818655
2889,64.44436,64.44436
2890,64.265629,64.265629
2891,66.453395,66.453395
2892,65.038054,65.038054
2893,66.634185,66.634185
2894,67.498358,67.498358
2895,64.607772,64.607772
2896,66.004419,66.004419
2897,65.873077,65.873077
2898,64.303532,64.303532
2899,68.111049,68.111049
2900,65.268178,65.268178
2901,68.105878,68.105878
2902,67.153615,67.153615
2903,67.240461,67.240461
2904,67.310774,67.310774
2905,67.459806,67.459806
2906,66.611997,66.611997
2907,66.333653,66.333653
2908,65.304656,65.304656
2909,67.669172,67.669172
2910,65.890803,65.890803
2911,64.598831,64.598831
2912,65.718499,65.718499
2913,67.110878,67.110878
2914,65.502826,65.502826
2915,67.295927,67.295927
2916,66.7537,66.7537
2917,66.855541,66.855541
2918,64.624375,64.624375
2919,67.991677,67.991677
2920,65.031574,65.031574
2921,66.621345,66.621345
2922,66.924912,66.924912
2923,66.033164,66.033164
2924,64.755417,64.755417
2925,65.261462,65.261462
2926,66.130228,66.130228
2927,64.347499,64.347499
2928,65.239072,65.239072
2929,67.213206,67.213206
2930,64.465808,64.465808
2931,66.608731,66.608731
2932,66.902768,66.902768
2933,64.876171,64.876171
2934,68.00027,68.00027
2935,66.499944,66.499944
2936,67.776672,67.776672
2937,65.287732,65.287732
2938,65.748043,65.748043
2939,65.334668,65.334668
2940,66.161003,66.161003
2941,67.124912,67.124912
2942,66.104107,66.104107
2943,66.102421,66.102421
2944,67.302572,67.302572
2945,64.681675,64.681675
2946,65.593822,65.593822
2947,67.380372,67.380372
2948,64.899662,64.899662
2949,67.485655,67.485655
2950,66.301746,66.301746
2951,65.071436,65.071436
2952,67.723144,67.723144
2953,65.930858,65.930858
2954,65.00291,65.00291
2955,65.018083,65.018083
2956,67.029482,67.029482
2957,65.729018,65.729018
2958,66.84464,66.84464
2959,66.879021,66.879021
2960,65.686464,65.686464
2961,65.303892,65.303892
2962,66.6419,66.6419
2963,65.379298,65.379298
2964,67.084548,67.084548
2965,65.367629,65.367629
2966,67.31929,67.31929
2967,65.429346,65.429346
2968,67.742841,67.742841
2969,67.801171,67.801171
2970,65.654136,65.654136
2971,67.64663,67.64663
2972,68.224008,68.224008
2973,66.754357,66.754357
2974,64.333176,64.333176
2975,66.221661,66.221661
2976,67.13822,67.13822
2977,67.214528,67.214528
2978,68.186576,68.186576
2979,66.730569,66.730569
2980,66.678795,66.678795
2981,67.90767,67.90767
2982,67.893462,67.893462
2983,64.43035,64.43035
2984,65.574757,65.574757
2985,67.222103,67.222103
2986,65.760436,65.760436
2987,66.082777,66.082777
2988,66.589985,66.589985
2989,64.973012,64.973012
2990,64.278506,64.278506
2991,67.986754,67.986754
2992,68.080013,68.080013
2993,70.552556,70.552556
2994,69.14312,69.14312
2995,69.759327,69.759327
2996,70.668572,70.668572
2997,68.689359,68.689359
2998,72.12551,72.12551
2999,72.182215,72.182215
3000,68.304922,68.304922
3001,69.066955,69.066955
3002,72.927342,72.927342
3003,70.732648,70.732648
3004,73.051868,73.051868
3005,70.699706,70.699706
3006,73.204016,73.204016
3007,70.637122,70.637122
3008,73.124026,73.124026
3009,70.418241,70.418241
3010,73.080486,73.080486
3011,68.886005,68.886005
3012,67.767265,67.767265
3013,67.318703,67.318703
3014,65.478935,65.478935
3015,65.574978,65.574978
3016,64.624644,64.624644
3017,66.805511,66.805511
3018,65.608311,65.608311
3019,66.173933,66.173933
3020,68.05792,68.05792
3021,71.545871,71.545871
3022,71.404309,71.404309
3023,69.260485,69.260485
3024,71.553023,71.553023
3025,71.27602,71.27602
3026,68.168808,68.168808
3027,70.76602,70.76602
3028,69.816868,69.816868
3029,70.834551,70.834551
3030,68.561067,68.561067
3031,69.605275,69.605275
3032,71.175544,71.175544
3033,71.104996,71.104996
3034,68.836171,68.836171
3035,71.200012,71.200012
3036,71.432142,71.432142
3037,68.300513,68.300513
3038,63.794765,63.794765
3039,67.121636,67.121636
3040,70.464875,70.464875
3041,70.012766,70.012766
3042,65.909642,65.909642
3043,68.460963,68.460963
3044,70.247781,70.247781
3045,61.686687,61.686687
3046,62.517945,62.517945
3047,66.849925,66.849925
3048,63.717804,63.717804
3049,66.49794,66.49794
3050,63.167576,63.167576
3051,62.421991,62.421991
3052,65.125181,65.125181
3053,65.020974,65.020974
3054,62.357116,62.357116
3055,63.988149,63.988149
3056,62.131021,62.131021
3057,67.428503,67.428503
3058,64.810955,64.810955
3059,63.86856,63.86856
3060,68.149044,68.149044
3061,66.406063,66.406063
3062,67.815445,67.815445
3063,64.928699,64.928699
3064,61.495734,61.495734
3065,61.732123,61.732123
3066,62.982366,62.982366
3067,70.672009,70.672009
3068,67.92356,67.92356
3069,65.772632,65.772632
3070,69.457367,69.457367
3071,61.506778,61.506778
3072,68.630907,68.630907
3073,68.337447,68.337447
3074,66.887019,66.887019
3075,71.001246,71.001246
3076,69.763844,69.763844
3077,67.974504,67.974504
3078,67.058124,67.058124
3079,68.045162,68.045162
3080,67.619444,67.619444
3081,64.65892,64.65892
3082,68.683511,68.683511
3083,68.612895,68.612895
3084,66.31266,66.31266
3085,67.83038,67.83038
3086,64.232733,64.232733
3087,70.487674,70.487674
3088,70.302144,70.302144
3089,69.299823,69.299823
3090,61.31666,61.31666
3091,68.611724,68.611724
3092,64.410107,64.410107
3093,66.232163,66.232163
3094,70.724935,70.724935
3095,66.067953,66.067953
3096,67.845508,67.845508
3097,69.963852,69.963852
3098,69.878071,69.878071
3099,64.718921,64.718921
3100,63.797743,63.797743
3101,66.245526,66.245526
3102,61.443783,61.443783
3103,70.332712,70.332712
3104,64.642029,64.642029
3105,67.329061,67.329061
3106,66.903043,66.903043
3107,65.648209,65.648209
3108,65.991067,65.991067
3109,65.741145,65.741145
3110,67.63288,67.63288
3111,68.102663,68.102663
3112,64.60367,64.60367
3113,64.583974,64.583974
3114,66.070494,66.070494
3115,65.350328,65.350328
3116,65.989679,65.989679
3117,68.276631,68.276631
3118,66.844354,66.844354
3119,68.012134,68.012134
3120,64.402556,64.402556
3121,66.112052,66.112052
3122,64.844847,64.844847
3123,66.245103,66.245103
3124,67.411855,67.411855
3125,65.856055,65.856055
3126,65.793242,65.793242
3127,67.906028,67.906028
3128,65.236942,65.236942
3129,67.125476,67.125476
3130,65.285003,65.285003
3131,65.24851,65.24851
3132,68.119136,68.119136
3133,64.599261,64.599261
3134,67.655441,67.655441
3135,65.733308,65.733308
3136,66.916665,66.916665
3137,66.353483,66.353483
3138,65.5848,65.5848
3139,64.826048,64.826048
3140,64.878362,64.878362
3141,66.650794,66.650794
3142,66.739816,66.739816
3143,66.871525,66.871525
3144,67.9045,67.9045
3145,65.912405,65.912405
3146,64.933257,64.933257
3147,65.150657,65.150657
3148,66.354668,66.354668
3149,64.296746,64.296746
3150,65.080232,65.080232
3151,64.712748,64.712748
3152,64.506948,64.506948
3153,67.266048,67.266048
3154,64.58661,64.58661
3155,66.82699,66.82699
3156,67.792575,67.792575
3157,70.760238,70.760238
3158,71.077433,71.077433
3159,69.703922,69.703922
3160,68.700255,68.700255
3161,69.604222,69.604222
3162,70.604127,70.604127
3163,67.402062,67.402062
3164,68.101501,68.101501
3165,65.596957,65.596957
3166,65.637163,65.637163
3167,66.365347,66.365347
3168,67.38302,67.38302
3169,66.450779,66.450779
3170,66.990209,66.990209
3171,67.346331,67.346331
3172,69.804806,69.804806
3173,67.682651,67.682651
