Temps(ms),Voie3,Voie4
Taken from test0011
376730.0,13.0,13
376740.0,11.0,13
376750.0,12.0,13
376760.0,14.0,12
376770.0,10.0,13
376780.0,12.0,13
376790.0,11.0,13
376800.0,12.0,12
376810.0,9.0,12
376820.0,12.0,13
376830.0,11.0,12
376840.0,11.0,13
376850.0,12.0,13
376860.0,12.0,12
376870.0,12.0,13
376880.0,13.0,12
376890.0,10.0,13
376900.0,11.0,12
376910.0,10.0,13
376920.0,8.0,13
376930.0,12.0,14
376940.0,13.0,13
376950.0,12.0,13
376960.0,11.0,13
376970.0,10.0,13
376980.0,10.0,12
376990.0,10.0,12
377000.0,12.0,12
377010.0,11.0,12
377020.0,11.0,13
377030.0,11.0,13
377040.0,11.0,13
377050.0,10.0,12
377060.0,12.0,13
377070.0,11.0,13
377080.0,12.0,12
377090.0,13.0,13
377100.0,12.0,13
377110.0,14.0,12
377120.0,12.0,13
377130.0,12.0,12
377140.0,12.0,12
377150.0,12.0,12
377160.0,11.0,12
377170.0,9.0,13
377180.0,12.0,12
377190.0,11.0,12
377200.0,12.0,12
377210.0,12.0,12
377220.0,12.0,13
377230.0,11.0,12
377240.0,11.0,12
377250.0,12.0,12
377260.0,11.0,13
377270.0,14.0,12
377280.0,12.0,12
377290.0,11.0,12
377300.0,12.0,13
377310.0,11.0,13
377320.0,12.0,13
377330.0,11.0,12
377340.0,11.0,13
377350.0,11.0,12
377360.0,11.0,12
377370.0,10.0,12
377380.0,12.0,13
377390.0,11.0,12
377400.0,11.0,12
377410.0,11.0,12
377420.0,9.0,13
377430.0,10.0,13
377440.0,12.0,13
377450.0,11.0,13
377460.0,11.0,13
377470.0,13.0,13
377480.0,13.0,12
377490.0,11.0,12
377500.0,12.0,12
377510.0,9.0,12
377520.0,12.0,12
377530.0,11.0,12
377540.0,10.0,12
377550.0,12.0,12
377560.0,12.0,12
377570.0,9.0,12
377580.0,12.0,12
377590.0,11.0,12
377600.0,10.0,12
377610.0,10.0,12
377620.0,10.0,13
377630.0,12.0,12
377640.0,12.0,12
377650.0,12.0,12
377660.0,12.0,12
377670.0,13.0,12
377680.0,12.0,12
377690.0,12.0,13
377700.0,12.0,12
377710.0,12.0,12
377720.0,13.0,13
377730.0,12.0,12
377740.0,12.0,13
377750.0,12.0,12
377760.0,12.0,13
377770.0,10.0,13
377780.0,11.0,13
377790.0,11.0,12
377800.0,12.0,13
377810.0,12.0,13
377820.0,14.0,12
377830.0,13.0,12
377840.0,12.0,13
377850.0,12.0,13
377860.0,11.0,13
377870.0,12.0,13
377880.0,13.0,12
377890.0,13.0,12
377900.0,12.0,13
377910.0,12.0,13
377920.0,12.0,12
377930.0,11.0,13
377940.0,12.0,12
377950.0,12.0,12
377960.0,11.0,12
377970.0,12.0,13
377980.0,13.0,12
377990.0,12.0,12
378000.0,9.0,13
378010.0,11.0,13
378020.0,12.0,13
378030.0,12.0,12
378040.0,12.0,12
378050.0,12.0,12
378060.0,13.0,13
378070.0,11.0,12
378080.0,13.0,13
378090.0,8.0,13
378100.0,11.0,12
378110.0,12.0,13
378120.0,14.0,13
378130.0,11.0,13
378140.0,12.0,12
378150.0,13.0,13
378160.0,9.0,13
378170.0,12.0,13
378180.0,13.0,13
378190.0,13.0,12
378200.0,12.0,12
378210.0,13.0,13
378220.0,9.0,12
378230.0,12.0,12
378240.0,9.0,12
378250.0,10.0,13
378260.0,12.0,12
378270.0,12.0,12
378280.0,12.0,12
378290.0,13.0,12
378300.0,12.0,12
378310.0,10.0,13
378320.0,11.0,12
378330.0,10.0,12
378340.0,12.0,12
378350.0,12.0,12
378360.0,12.0,12
378370.0,12.0,13
378380.0,11.0,12
378390.0,12.0,13
378400.0,10.0,12
378410.0,10.0,13
378420.0,12.0,12
378430.0,11.0,13
378440.0,11.0,12
378450.0,7.0,12
378460.0,12.0,12
378470.0,11.0,13
378480.0,12.0,13
378490.0,13.0,13
378500.0,12.0,13
378510.0,11.0,12
378520.0,11.0,13
378530.0,12.0,13
378540.0,10.0,13
378550.0,11.0,13
378560.0,12.0,13
378570.0,13.0,13
378580.0,11.0,12
378590.0,12.0,12
378600.0,11.0,13
378610.0,12.0,13
378620.0,12.0,12
378630.0,11.0,12
378640.0,12.0,12
378650.0,12.0,12
378660.0,11.0,12
378670.0,12.0,12
378680.0,11.0,12
378690.0,11.0,13
378700.0,12.0,12
378710.0,10.0,13
378720.0,11.0,13
378730.0,12.0,12
378740.0,13.0,12
378750.0,11.0,12
378760.0,10.0,12
378770.0,9.0,13
378780.0,10.0,13
378790.0,11.0,13
378800.0,12.0,13
378810.0,12.0,11
378820.0,12.0,13
378830.0,9.0,12
378840.0,12.0,13
378850.0,11.0,13
378860.0,9.0,12
378870.0,12.0,13
378880.0,12.0,12
378890.0,13.0,12
378900.0,11.0,13
378910.0,12.0,12
378920.0,11.0,13
378930.0,11.0,13
378940.0,13.0,13
378950.0,12.0,13
378960.0,12.0,13
378970.0,12.0,13
378980.0,13.0,13
378990.0,10.0,12
379000.0,12.0,13
379010.0,10.0,12
379020.0,11.0,12
379030.0,11.0,13
379040.0,12.0,13
379050.0,13.0,12
379060.0,12.0,13
379070.0,12.0,12
379080.0,12.0,13
379090.0,12.0,13
379100.0,12.0,13
379110.0,10.0,13
379120.0,11.0,13
379130.0,12.0,13
379140.0,12.0,12
379150.0,12.0,12
379160.0,12.0,12
379170.0,13.0,13
379180.0,10.0,13
379190.0,13.0,13
379200.0,12.0,12
379210.0,12.0,13
379220.0,12.0,12
379230.0,11.0,13
379240.0,14.0,12
379250.0,9.0,12
379260.0,12.0,13
379270.0,11.0,13
379280.0,11.0,13
379290.0,12.0,13
379300.0,10.0,13
379310.0,12.0,13
379320.0,12.0,12
379330.0,13.0,12
379340.0,12.0,12
379350.0,10.0,13
379360.0,13.0,13
379370.0,11.0,13
379380.0,9.0,12
379390.0,11.0,13
379400.0,10.0,13
379410.0,11.0,13
379420.0,12.0,13
379430.0,12.0,13
379440.0,10.0,13
379450.0,9.0,13
379460.0,12.0,13
379470.0,11.0,12
379480.0,10.0,12
379490.0,9.0,13
379500.0,13.0,12
379510.0,10.0,13
379520.0,10.0,12
379530.0,13.0,12
379540.0,11.0,13
379550.0,13.0,12
379560.0,12.0,12
379570.0,11.0,12
379580.0,11.0,13
379590.0,13.0,13
379600.0,9.0,13
379610.0,10.0,13
379620.0,11.0,12
379630.0,11.0,13
379640.0,11.0,13
379650.0,10.0,13
379660.0,14.0,12
379670.0,14.0,13
379680.0,11.0,13
379690.0,12.0,13
379700.0,12.0,12
379710.0,11.0,13
379720.0,12.0,13
379730.0,13.0,13
379740.0,13.0,12
379750.0,12.0,13
379760.0,12.0,13
379770.0,12.0,12
379780.0,10.0,13
379790.0,10.0,13
379800.0,9.0,13
379810.0,12.0,12
379820.0,10.0,12
379830.0,10.0,12
379840.0,12.0,12
379850.0,12.0,13
379860.0,12.0,12
379870.0,12.0,13
379880.0,12.0,12
379890.0,11.0,12
379900.0,11.0,12
379910.0,11.0,13
379920.0,10.0,13
379930.0,12.0,13
379940.0,14.0,13
379950.0,10.0,13
379960.0,12.0,13
379970.0,11.0,12
379980.0,12.0,12
379990.0,12.0,12
380000.0,11.0,13
380010.0,10.0,13
380020.0,12.0,12
380030.0,12.0,12
380040.0,10.0,13
380050.0,11.0,12
380060.0,10.0,12
380070.0,12.0,13
380080.0,12.0,12
380090.0,11.0,13
380100.0,11.0,12
380110.0,11.0,12
380120.0,12.0,13
380130.0,8.0,13
380140.0,13.0,12
380150.0,11.0,12
380160.0,12.0,12
380170.0,12.0,13
380180.0,11.0,12
380190.0,10.0,13
380200.0,12.0,13
380210.0,11.0,13
380220.0,13.0,13
380230.0,12.0,13
380240.0,12.0,13
380250.0,9.0,12
380260.0,12.0,13
380270.0,12.0,13
380280.0,11.0,13
380290.0,12.0,13
380300.0,13.0,13
380310.0,10.0,12
380320.0,12.0,13
380330.0,14.0,13
380340.0,12.0,13
380350.0,11.0,12
380360.0,10.0,12
380370.0,12.0,13
380380.0,12.0,12
380390.0,11.0,12
380400.0,12.0,13
380410.0,12.0,13
380420.0,11.0,12
380430.0,10.0,12
380440.0,11.0,12
380450.0,15.0,12
380460.0,13.0,13
380470.0,10.0,13
380480.0,11.0,13
380490.0,11.0,12
380500.0,12.0,12
380510.0,12.0,13
380520.0,10.0,12
380530.0,10.0,12
380540.0,10.0,12
380550.0,12.0,12
380560.0,12.0,11
380570.0,12.0,13
380580.0,12.0,12
380590.0,13.0,13
380600.0,13.0,13
380610.0,11.0,12
380620.0,8.0,13
380630.0,12.0,12
380640.0,11.0,13
380650.0,13.0,13
380660.0,9.0,12
380670.0,11.0,12
380680.0,10.0,13
380690.0,11.0,13
380700.0,11.0,12
380710.0,12.0,13
380720.0,12.0,13
380730.0,12.0,13
380740.0,11.0,12
380750.0,12.0,13
380760.0,10.0,13
380770.0,12.0,12
380780.0,12.0,13
380790.0,11.0,13
380800.0,11.0,13
380810.0,11.0,12
380820.0,9.0,13
380830.0,12.0,12
380840.0,12.0,12
380850.0,14.0,12
380860.0,12.0,12
380870.0,12.0,12
380880.0,12.0,13
380890.0,12.0,12
380900.0,10.0,12
380910.0,12.0,13
380920.0,10.0,12
380930.0,10.0,12
380940.0,9.0,12
380950.0,13.0,12
380960.0,11.0,13
380970.0,12.0,13
380980.0,12.0,11
380990.0,11.0,11
381000.0,13.0,12
381010.0,10.0,12
381020.0,11.0,12
381030.0,11.0,12
381040.0,11.0,12
381050.0,12.0,12
381060.0,11.0,11
381070.0,12.0,12
381080.0,11.0,13
381090.0,14.0,13
381100.0,10.0,12
381110.0,12.0,12
381120.0,12.0,12
381130.0,10.0,13
381140.0,11.0,12
381150.0,11.0,12
381160.0,10.0,12
381170.0,11.0,12
381180.0,11.0,13
381190.0,13.0,12
381200.0,11.0,13
381210.0,8.0,12
381220.0,12.0,12
381230.0,10.0,12
381240.0,10.0,12
381250.0,13.0,13
381260.0,12.0,13
381270.0,11.0,13
381280.0,12.0,13
381290.0,11.0,13
381300.0,13.0,12
381310.0,12.0,12
381320.0,11.0,12
381330.0,10.0,13
381340.0,14.0,13
381350.0,12.0,13
381360.0,12.0,13
381370.0,13.0,12
381380.0,12.0,13
381390.0,11.0,13
381400.0,11.0,13
381410.0,13.0,12
381420.0,10.0,12
381430.0,11.0,13
381440.0,12.0,12
381450.0,10.0,13
381460.0,10.0,12
381470.0,14.0,12
381480.0,12.0,13
381490.0,10.0,13
381500.0,12.0,13
381510.0,10.0,12
381520.0,11.0,12
381530.0,12.0,13
381540.0,11.0,12
381550.0,11.0,12
381560.0,7.0,13
381570.0,11.0,13
381580.0,10.0,13
381590.0,12.0,13
381600.0,12.0,13
381610.0,9.0,13
381620.0,13.0,12
381630.0,11.0,12
381640.0,10.0,13
381650.0,12.0,13
381660.0,10.0,12
381670.0,11.0,13
381680.0,11.0,13
381690.0,12.0,12
381700.0,12.0,13
381710.0,12.0,12
381720.0,11.0,12
381730.0,11.0,13
381740.0,13.0,13
381750.0,13.0,13
381760.0,12.0,13
381770.0,13.0,13
381780.0,10.0,12
381790.0,10.0,13
381800.0,10.0,12
381810.0,10.0,13
381820.0,11.0,13
381830.0,11.0,13
381840.0,12.0,12
381850.0,11.0,13
381860.0,10.0,12
381870.0,10.0,12
381880.0,10.0,12
381890.0,12.0,13
381900.0,11.0,13
381910.0,10.0,13
381920.0,11.0,13
381930.0,12.0,13
381940.0,12.0,13
381950.0,12.0,13
381960.0,11.0,13
381970.0,13.0,13
381980.0,12.0,13
381990.0,11.0,13
382000.0,11.0,13
382010.0,10.0,13
382020.0,13.0,12
382030.0,11.0,12
382040.0,13.0,12
382050.0,12.0,12
382060.0,12.0,13
382070.0,10.0,12
382080.0,9.0,13
382090.0,12.0,13
382100.0,12.0,12
382110.0,12.0,12
382120.0,12.0,12
382130.0,11.0,12
382140.0,13.0,13
382150.0,10.0,13
382160.0,12.0,13
382170.0,10.0,12
382180.0,13.0,12
382190.0,11.0,12
382200.0,11.0,13
382210.0,12.0,13
382220.0,12.0,13
382230.0,11.0,13
382240.0,11.0,12
382250.0,9.0,13
382260.0,12.0,12
382270.0,11.0,13
382280.0,10.0,13
382290.0,10.0,13
382300.0,11.0,13
382310.0,11.0,13
382320.0,12.0,13
382330.0,11.0,12
382340.0,12.0,13
382350.0,12.0,13
382360.0,10.0,13
382370.0,11.0,12
382380.0,13.0,12
382390.0,11.0,12
382400.0,12.0,12
382410.0,8.0,13
382420.0,11.0,14
382430.0,11.0,13
382440.0,12.0,12
382450.0,13.0,13
382460.0,12.0,13
382470.0,12.0,12
382480.0,12.0,13
382490.0,13.0,12
382500.0,9.0,13
382510.0,11.0,13
382520.0,13.0,13
382530.0,10.0,13
382540.0,12.0,13
382550.0,12.0,12
382560.0,11.0,12
382570.0,9.0,12
382580.0,8.0,13
382590.0,13.0,12
382600.0,12.0,13
382610.0,12.0,13
382620.0,14.0,13
382630.0,12.0,13
382640.0,12.0,12
382650.0,13.0,13
382660.0,9.0,13
382670.0,11.0,13
382680.0,12.0,13
382690.0,12.0,13
382700.0,11.0,12
382710.0,7.0,13
382720.0,12.0,13
382730.0,11.0,12
382740.0,13.0,13
382750.0,11.0,12
382760.0,12.0,13
382770.0,10.0,13
382780.0,13.0,12
382790.0,10.0,12
382800.0,11.0,13
382810.0,12.0,13
382820.0,10.0,13
382830.0,12.0,13
382840.0,10.0,12
382850.0,11.0,13
382860.0,11.0,13
382870.0,9.0,13
382880.0,12.0,12
382890.0,10.0,12
382900.0,12.0,13
382910.0,11.0,12
382920.0,12.0,12
382930.0,13.0,13
382940.0,11.0,13
382950.0,10.0,12
382960.0,11.0,13
382970.0,13.0,12
382980.0,8.0,13
382990.0,12.0,12
383000.0,12.0,13
383010.0,12.0,12
383020.0,12.0,12
383030.0,10.0,12
383040.0,12.0,13
383050.0,10.0,12
383060.0,10.0,13
383070.0,11.0,13
383080.0,10.0,12
383090.0,12.0,13
383100.0,10.0,13
383110.0,12.0,13
383120.0,11.0,13
383130.0,13.0,13
383140.0,13.0,13
383150.0,12.0,13
383160.0,11.0,13
383170.0,12.0,12
383180.0,12.0,12
383190.0,8.0,12
383200.0,10.0,13
383210.0,10.0,12
383220.0,11.0,13
383230.0,10.0,13
383240.0,9.0,12
383250.0,11.0,13
383260.0,11.0,12
383270.0,10.0,13
383280.0,12.0,12
383290.0,12.0,13
383300.0,13.0,13
383310.0,13.0,13
383320.0,11.0,13
383330.0,12.0,12
383340.0,10.0,13
383350.0,14.0,12
383360.0,9.0,12
383370.0,12.0,12
383380.0,10.0,12
383390.0,11.0,13
383400.0,12.0,12
383410.0,11.0,13
383420.0,11.0,13
383430.0,11.0,13
383440.0,12.0,12
383450.0,14.0,12
383460.0,11.0,12
383470.0,9.0,13
383480.0,11.0,13
383490.0,13.0,13
383500.0,11.0,12
383510.0,10.0,12
383520.0,11.0,12
383530.0,11.0,12
383540.0,11.0,12
383550.0,12.0,13
383560.0,11.0,13
383570.0,10.0,12
383580.0,11.0,13
383590.0,10.0,13
383600.0,13.0,13
383610.0,10.0,13
383620.0,11.0,12
383630.0,11.0,13
383640.0,13.0,13
383650.0,13.0,13
383660.0,13.0,13
383670.0,12.0,12
383680.0,11.0,13
383690.0,11.0,13
383700.0,10.0,13
383710.0,14.0,13
383720.0,11.0,13
383730.0,12.0,12
383740.0,9.0,13
383750.0,12.0,12
383760.0,11.0,13
383770.0,12.0,12
383780.0,11.0,13
383790.0,11.0,13
383800.0,13.0,13
383810.0,13.0,13
383820.0,11.0,12
383830.0,12.0,13
383840.0,11.0,13
383850.0,12.0,13
383860.0,12.0,12
383870.0,11.0,12
383880.0,14.0,13
383890.0,12.0,12
383900.0,11.0,12
383910.0,12.0,12
383920.0,11.0,13
383930.0,12.0,12
383940.0,13.0,13
383950.0,10.0,13
383960.0,10.0,13
383970.0,13.0,12
383980.0,11.0,13
383990.0,13.0,12
384000.0,11.0,13
384010.0,10.0,13
384020.0,13.0,13
384030.0,11.0,13
384040.0,13.0,12
384050.0,11.0,12
384060.0,12.0,13
384070.0,11.0,13
384080.0,11.0,13
384090.0,10.0,12
384100.0,11.0,13
384110.0,12.0,12
384120.0,11.0,13
384130.0,10.0,13
384140.0,10.0,13
384150.0,10.0,13
384160.0,12.0,13
384170.0,11.0,13
384180.0,10.0,13
384190.0,11.0,13
384200.0,12.0,12
384210.0,12.0,13
384220.0,9.0,13
384230.0,12.0,12
384240.0,10.0,13
384250.0,9.0,12
384260.0,13.0,13
384270.0,12.0,13
384280.0,10.0,13
384290.0,13.0,12
384300.0,13.0,12
384310.0,12.0,13
384320.0,10.0,13
384330.0,10.0,13
384340.0,12.0,13
384350.0,11.0,12
384360.0,10.0,12
384370.0,11.0,13
384380.0,11.0,13
384390.0,13.0,12
384400.0,11.0,13
384410.0,13.0,13
384420.0,11.0,13
384430.0,12.0,13
384440.0,12.0,13
384450.0,11.0,12
384460.0,12.0,12
384470.0,11.0,12
384480.0,12.0,13
384490.0,11.0,13
384500.0,11.0,13
384510.0,11.0,12
384520.0,10.0,12
384530.0,13.0,12
384540.0,10.0,13
384550.0,11.0,13
384560.0,12.0,13
384570.0,12.0,13
384580.0,12.0,13
384590.0,11.0,13
384600.0,12.0,13
384610.0,10.0,12
384620.0,11.0,12
384630.0,11.0,13
384640.0,14.0,13
384650.0,13.0,13
384660.0,11.0,13
384670.0,11.0,13
384680.0,10.0,13
384690.0,9.0,13
384700.0,12.0,13
384710.0,11.0,13
384720.0,12.0,12
384730.0,12.0,12
384740.0,12.0,12
384750.0,11.0,13
384760.0,12.0,13
384770.0,9.0,13
384780.0,12.0,12
384790.0,12.0,13
384800.0,12.0,13
384810.0,12.0,12
384820.0,13.0,12
384830.0,13.0,13
384840.0,12.0,13
384850.0,13.0,13
384860.0,12.0,13
384870.0,12.0,13
384880.0,12.0,12
384890.0,11.0,13
384900.0,11.0,13
384910.0,13.0,12
384920.0,9.0,13
384930.0,11.0,13
384940.0,11.0,13
384950.0,12.0,13
384960.0,9.0,13
384970.0,10.0,13
384980.0,12.0,14
384990.0,13.0,13
385000.0,13.0,12
385010.0,11.0,13
385020.0,11.0,12
385030.0,13.0,13
385040.0,13.0,12
385050.0,15.0,12
385060.0,12.0,13
385070.0,10.0,13
385080.0,10.0,12
385090.0,12.0,13
385100.0,12.0,12
385110.0,12.0,12
385120.0,13.0,13
385130.0,12.0,12
385140.0,12.0,12
385150.0,9.0,13
385160.0,8.0,13
385170.0,10.0,13
385180.0,12.0,13
385190.0,12.0,13
385200.0,10.0,12
385210.0,11.0,12
385220.0,12.0,12
385230.0,11.0,13
385240.0,12.0,12
385250.0,11.0,13
385260.0,11.0,12
385270.0,12.0,12
385280.0,12.0,13
385290.0,10.0,13
385300.0,10.0,13
385310.0,11.0,13
385320.0,12.0,13
385330.0,9.0,13
385340.0,13.0,13
385350.0,10.0,12
385360.0,11.0,13
385370.0,12.0,13
385380.0,12.0,13
385390.0,11.0,12
385400.0,12.0,12
385410.0,10.0,12
385420.0,12.0,12
385430.0,12.0,12
385440.0,8.0,13
385450.0,14.0,13
385460.0,13.0,13
385470.0,11.0,13
385480.0,12.0,12
385490.0,12.0,12
385500.0,12.0,12
385510.0,11.0,13
385520.0,11.0,13
385530.0,12.0,13
385540.0,11.0,12
385550.0,10.0,13
385560.0,13.0,13
385570.0,12.0,13
385580.0,9.0,12
385590.0,12.0,12
385600.0,11.0,13
385610.0,12.0,13
385620.0,11.0,12
385630.0,13.0,12
385640.0,12.0,12
385650.0,11.0,12
385660.0,11.0,13
385670.0,12.0,12
385680.0,14.0,12
385690.0,10.0,12
385700.0,12.0,13
385710.0,12.0,12
385720.0,12.0,12
385730.0,11.0,13
385740.0,10.0,13
385750.0,12.0,12
385760.0,11.0,13
385770.0,11.0,12
385780.0,10.0,12
385790.0,10.0,13
385800.0,10.0,13
385810.0,11.0,13
385820.0,10.0,12
385830.0,11.0,13
385840.0,10.0,12
385850.0,14.0,12
385860.0,10.0,12
385870.0,13.0,13
385880.0,12.0,13
385890.0,13.0,12
385900.0,13.0,12
385910.0,9.0,13
385920.0,12.0,12
385930.0,12.0,13
385940.0,12.0,13
385950.0,11.0,13
385960.0,13.0,13
385970.0,10.0,13
385980.0,12.0,13
385990.0,11.0,13
386000.0,11.0,13
386010.0,11.0,12
386020.0,11.0,13
386030.0,13.0,13
386040.0,12.0,12
386050.0,12.0,12
386060.0,13.0,12
386070.0,11.0,13
386080.0,12.0,13
386090.0,11.0,12
386100.0,12.0,13
386110.0,11.0,12
386120.0,13.0,13
386130.0,11.0,13
386140.0,13.0,13
386150.0,14.0,13
386160.0,12.0,13
386170.0,12.0,13
386180.0,9.0,12
386190.0,12.0,13
386200.0,10.0,13
386210.0,11.0,12
386220.0,12.0,13
386230.0,12.0,13
386240.0,12.0,12
386250.0,9.0,13
386260.0,12.0,13
386270.0,11.0,12
386280.0,12.0,13
386290.0,8.0,13
386300.0,11.0,13
386310.0,11.0,13
386320.0,12.0,12
386330.0,12.0,13
386340.0,11.0,13
386350.0,10.0,13
386360.0,13.0,12
386370.0,11.0,13
386380.0,13.0,13
386390.0,10.0,12
386400.0,12.0,13
386410.0,13.0,12
386420.0,10.0,13
386430.0,10.0,13
386440.0,12.0,13
386450.0,10.0,13
386460.0,12.0,13
386470.0,12.0,13
386480.0,12.0,12
386490.0,12.0,12
386500.0,12.0,12
386510.0,12.0,12
386520.0,11.0,13
386530.0,12.0,13
386540.0,11.0,13
386550.0,11.0,13
386560.0,10.0,12
386570.0,10.0,13
386580.0,11.0,12
386590.0,9.0,12
386600.0,11.0,12
386610.0,12.0,13
386620.0,11.0,12
386630.0,12.0,13
386640.0,11.0,12
386650.0,12.0,13
386660.0,9.0,12
386670.0,11.0,13
386680.0,12.0,13
386690.0,10.0,12
386700.0,11.0,12
386710.0,11.0,13
386720.0,12.0,13
386730.0,12.0,13
386740.0,9.0,13
386750.0,12.0,12
386760.0,12.0,13
386770.0,11.0,12
386780.0,11.0,12
386790.0,10.0,13
386800.0,12.0,12
386810.0,12.0,13
386820.0,10.0,12
386830.0,10.0,12
386840.0,11.0,12
386850.0,13.0,13
386860.0,12.0,12
386870.0,13.0,12
386880.0,12.0,13
386890.0,13.0,12
386900.0,11.0,13
386910.0,9.0,13
386920.0,12.0,13
386930.0,10.0,12
386940.0,11.0,13
386950.0,9.0,13
386960.0,12.0,12
386970.0,11.0,13
386980.0,11.0,13
386990.0,12.0,13
387000.0,12.0,13
387010.0,12.0,13
387020.0,14.0,12
387030.0,12.0,12
387040.0,12.0,12
387050.0,10.0,12
387060.0,10.0,12
387070.0,11.0,12
387080.0,10.0,13
387090.0,10.0,12
387100.0,10.0,12
387110.0,12.0,13
387120.0,12.0,12
387130.0,13.0,13
387140.0,12.0,13
387150.0,10.0,12
387160.0,12.0,12
387170.0,10.0,13
387180.0,13.0,13
387190.0,12.0,13
387200.0,11.0,12
387210.0,12.0,12
387220.0,9.0,12
387230.0,10.0,12
387240.0,13.0,12
387250.0,11.0,12
387260.0,12.0,12
387270.0,11.0,12
387280.0,12.0,12
387290.0,11.0,12
387300.0,11.0,12
387310.0,10.0,12
387320.0,11.0,13
387330.0,12.0,13
387340.0,12.0,13
387350.0,12.0,13
387360.0,12.0,12
387370.0,12.0,12
387380.0,11.0,12
387390.0,13.0,13
387400.0,12.0,13
387410.0,12.0,12
387420.0,13.0,12
387430.0,13.0,12
387440.0,11.0,12
387450.0,10.0,13
387460.0,13.0,12
387470.0,12.0,13
387480.0,11.0,13
387490.0,10.0,12
387500.0,12.0,13
387510.0,12.0,12
387520.0,12.0,12
387530.0,9.0,12
387540.0,13.0,12
387550.0,12.0,12
387560.0,11.0,12
387570.0,12.0,12
387580.0,12.0,13
387590.0,11.0,12
387600.0,10.0,13
387610.0,12.0,13
387620.0,12.0,13
387630.0,12.0,13
387640.0,13.0,13
387650.0,12.0,12
387660.0,11.0,12
387670.0,12.0,12
387680.0,12.0,13
387690.0,11.0,12
387700.0,10.0,12
387710.0,12.0,12
387720.0,11.0,12
387730.0,10.0,13
387740.0,12.0,12
387750.0,16.0,12
387760.0,11.0,13
387770.0,11.0,12
387780.0,11.0,13
387790.0,12.0,13
387800.0,12.0,13
387810.0,11.0,13
387820.0,12.0,13
387830.0,11.0,13
387840.0,12.0,13
387850.0,12.0,13
387860.0,12.0,12
387870.0,12.0,12
387880.0,10.0,13
387890.0,12.0,12
387900.0,13.0,13
387910.0,13.0,13
387920.0,11.0,13
387930.0,11.0,13
387940.0,11.0,12
387950.0,11.0,12
387960.0,12.0,13
387970.0,11.0,13
387980.0,11.0,13
387990.0,11.0,14
388000.0,13.0,12
388010.0,10.0,12
388020.0,12.0,12
388030.0,13.0,12
388040.0,11.0,13
388050.0,10.0,13
388060.0,12.0,13
388070.0,13.0,12
388080.0,11.0,12
388090.0,12.0,13
388100.0,13.0,12
388110.0,12.0,13
388120.0,14.0,13
388130.0,12.0,13
388140.0,10.0,13
388150.0,12.0,13
388160.0,11.0,12
388170.0,12.0,12
388180.0,12.0,13
388190.0,10.0,12
388200.0,10.0,13
388210.0,13.0,12
388220.0,12.0,12
388230.0,11.0,13
388240.0,12.0,12
388250.0,12.0,12
388260.0,13.0,12
388270.0,12.0,12
388280.0,10.0,13
388290.0,11.0,13
388300.0,12.0,12
388310.0,12.0,12
388320.0,9.0,13
388330.0,10.0,12
388340.0,12.0,12
388350.0,12.0,12
388360.0,11.0,13
388370.0,12.0,12
388380.0,12.0,12
388390.0,13.0,12
388400.0,12.0,13
388410.0,10.0,12
388420.0,11.0,12
388430.0,12.0,12
388440.0,12.0,12
388450.0,11.0,12
388460.0,12.0,12
388470.0,7.0,13
388480.0,10.0,13
388490.0,10.0,12
388500.0,11.0,13
388510.0,12.0,12
388520.0,11.0,13
388530.0,14.0,12
388540.0,12.0,13
388550.0,11.0,13
388560.0,10.0,12
388570.0,12.0,13
388580.0,10.0,13
388590.0,13.0,12
388600.0,11.0,13
388610.0,13.0,12
388620.0,12.0,13
388630.0,9.0,13
388640.0,12.0,13
388650.0,12.0,12
388660.0,10.0,13
388670.0,12.0,13
388680.0,12.0,12
388690.0,11.0,14
388700.0,11.0,12
388710.0,12.0,12
388720.0,9.0,13
388730.0,11.0,12
388740.0,11.0,13
388750.0,11.0,13
388760.0,10.0,12
388770.0,12.0,13
388780.0,11.0,12
388790.0,11.0,12
388800.0,12.0,12
388810.0,13.0,13
388820.0,12.0,12
388830.0,12.0,13
388840.0,12.0,12
388850.0,9.0,13
388860.0,13.0,13
388870.0,12.0,12
388880.0,13.0,12
388890.0,13.0,13
388900.0,12.0,12
388910.0,10.0,12
388920.0,11.0,12
388930.0,11.0,13
388940.0,10.0,13
388950.0,12.0,13
388960.0,11.0,13
388970.0,9.0,12
388980.0,11.0,12
388990.0,13.0,13
389000.0,12.0,13
389010.0,11.0,13
389020.0,11.0,13
389030.0,11.0,13
389040.0,10.0,12
389050.0,11.0,13
389060.0,12.0,13
389070.0,12.0,13
389080.0,13.0,13
389090.0,12.0,13
389100.0,10.0,13
389110.0,10.0,12
389120.0,12.0,12
389130.0,12.0,13
389140.0,10.0,13
389150.0,10.0,13
389160.0,8.0,13
389170.0,11.0,12
389180.0,12.0,13
389190.0,11.0,13
389200.0,12.0,12
389210.0,12.0,12
389220.0,11.0,13
389230.0,11.0,12
389240.0,11.0,13
389250.0,11.0,13
389260.0,11.0,13
389270.0,13.0,12
389280.0,12.0,12
389290.0,11.0,13
389300.0,11.0,12
389310.0,12.0,12
389320.0,9.0,12
389330.0,12.0,13
389340.0,12.0,13
389350.0,10.0,12
389360.0,14.0,13
389370.0,12.0,13
389380.0,10.0,13
389390.0,11.0,12
389400.0,12.0,13
389410.0,12.0,13
389420.0,13.0,13
