Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
2518,67.392029,67.392029
2519,67.49676,67.49676
2520,70.788131,70.788131
2521,69.185736,69.185736
2522,68.526494,68.526494
2523,67.225647,67.225647
2524,70.291513,70.291513
2525,69.414562,69.414562
2526,67.69992,67.69992
2527,65.260076,65.260076
2528,64.669538,64.669538
2529,66.698952,66.698952
2530,68.252371,68.252371
2531,66.417628,66.417628
2532,64.557999,64.557999
2533,67.037489,67.037489
2534,67.634403,67.634403
2535,65.576894,65.576894
2536,68.267938,68.267938
2537,65.170597,65.170597
2538,67.653743,67.653743
2539,64.800101,64.800101
2540,66.060807,66.060807
2541,65.987551,65.987551
2542,66.04928,66.04928
2543,67.863229,67.863229
2544,67.62688,67.62688
2545,68.368837,68.368837
2546,67.24598,67.24598
2547,68.409575,68.409575
2548,65.645111,65.645111
2549,66.071577,66.071577
2550,65.476364,65.476364
2551,65.498426,65.498426
2552,66.790465,66.790465
2553,66.027977,66.027977
2554,68.254261,68.254261
2555,71.720042,71.720042
2556,70.650235,70.650235
2557,71.014688,71.014688
2558,70.909315,70.909315
2559,68.949993,68.949993
2560,69.356563,69.356563
2561,71.146695,71.146695
2562,71.569419,71.569419
2563,70.456021,70.456021
2564,67.427353,67.427353
2565,66.067922,66.067922
2566,67.59354,67.59354
2567,64.741361,64.741361
2568,67.062951,67.062951
2569,67.445616,67.445616
2570,68.149806,68.149806
2571,68.445366,73.990362
2572,68.131554,73.67655
2573,67.54068,73.085677
2574,67.871287,73.416283
2575,65.351254,70.89625
2576,65.869849,71.414846
2577,66.930465,72.475461
2578,65.582378,71.127375
2579,66.244393,71.78939
2580,67.728307,73.273303
2581,66.696116,72.241113
2582,64.726013,70.271009
2583,67.411729,72.956725
2584,66.196017,71.741013
2585,66.513893,72.058889
2586,66.337733,71.882729
2587,67.133734,72.678731
2588,68.20768,73.752677
2589,67.805005,73.350001
2590,64.880869,70.425865
2591,68.347218,73.892214
2592,65.498559,71.043555
2593,67.671838,73.216834
2594,67.013946,72.558942
2595,64.572691,70.117687
2596,64.64034,70.185336
2597,66.097247,71.642243
2598,65.498625,71.043621
2599,66.859614,72.40461
2600,66.868911,72.413907
2601,67.412676,72.957672
2602,67.874693,73.419689
2603,64.789955,70.334951
2604,65.378846,70.923842
2605,68.486716,74.031713
2606,65.64337,71.188366
2607,67.926016,73.471012
2608,67.157716,72.702712
2609,66.447222,71.992218
2610,67.510723,73.055719
2611,67.192988,72.737984
2612,66.048175,71.593172
2613,65.262166,70.807162
2614,65.858904,71.4039
2615,65.777356,71.322352
2616,67.901416,73.446412
2617,66.090266,71.635262
2618,66.333483,71.87848
2619,68.03396,73.578956
2620,67.607505,73.152501
2621,70.774526,76.319522
2622,68.044737,73.589734
2623,69.401131,74.946127
2624,67.308657,72.853653
2625,70.310642,75.855638
2626,73.806491,79.351487
2627,69.036911,74.581908
2628,70.475012,76.020008
2629,70.528426,76.073422
2630,72.136927,77.681924
2631,68.918435,74.463431
2632,71.311284,76.85628
2633,70.20464,75.749636
2634,73.304218,78.849214
2635,75.876441,81.421437
2636,74.016889,79.561885
2637,72.235535,77.780531
2638,74.912256,80.457252
2639,72.742009,78.287006
2640,72.883972,78.428968
2641,71.630196,77.175192
2642,69.26034,74.805336
2643,71.348126,76.893122
2644,69.451203,74.996199
2645,68.524018,74.069014
2646,68.544968,74.089964
2647,69.165219,74.710215
2648,71.447082,76.992078
2649,67.530217,73.075213
2650,67.694945,73.239941
2651,68.036967,73.581963
2652,65.852303,71.397299
2653,64.734662,70.279659
2654,67.79397,73.338966
2655,66.811779,72.356775
2656,65.618664,71.16366
2657,67.617202,73.162199
2658,64.945929,70.490925
2659,66.915424,72.46042
2660,67.307192,72.852189
2661,67.189413,72.734409
2662,68.512282,74.057278
2663,64.944728,70.489724
2664,68.540947,74.085943
2665,65.369418,70.914415
2666,64.937499,70.482496
2667,67.565555,73.110552
2668,66.640126,72.185122
2669,65.79613,71.341127
2670,68.344193,73.889189
2671,64.968372,70.513368
2672,67.905796,73.450792
2673,64.619087,70.164084
2674,68.027201,73.572197
2675,66.827248,72.372245
2676,66.406763,71.951759
2677,65.659462,71.204458
2678,66.934753,72.479749
2679,68.408584,73.95358
2680,65.536889,71.081886
2681,64.696223,70.241219
2682,65.33758,70.882577
2683,66.606975,72.151971
2684,65.512249,71.057245
2685,68.498744,74.043741
2686,66.372002,71.916998
2687,66.177331,71.722327
2688,66.616709,72.161706
2689,68.498323,74.04332
2690,64.984316,70.529312
2691,65.901299,71.446295
2692,64.792271,70.337267
2693,67.851285,73.396281
2694,68.295619,73.840615
2695,68.330842,73.875838
2696,66.401649,71.946646
2697,67.706783,73.251779
2698,66.308787,71.853783
2699,65.057807,70.602803
2700,66.984897,72.529893
2701,68.597894,74.14289
2702,70.188922,75.733918
2703,70.068756,75.613752
2704,67.567356,73.112352
2705,68.754864,74.299861
2706,72.192455,77.737451
2707,72.28884,77.833837
2708,71.749375,77.294372
2709,72.894771,78.439767
2710,72.121045,77.666042
2711,69.886011,75.431007
2712,71.921731,77.466728
2713,71.128247,76.673243
2714,69.94748,75.492476
2715,71.577,77.121996
2716,67.470625,73.015622
2717,69.943891,75.488887
2718,69.136151,74.681147
2719,71.289748,76.834744
2720,68.904103,74.449099
2721,67.525427,73.070423
2722,68.585215,74.130211
2723,65.112142,70.657138
2724,65.031668,70.576664
2725,66.226888,71.771884
2726,66.777728,72.322725
2727,65.425868,70.970864
2728,67.740098,73.285095
2729,67.574474,73.11947
2730,68.396943,73.941939
2731,67.881833,73.426829
2732,66.827777,72.372773
2733,67.710529,73.255525
2734,66.829848,72.374845
2735,66.479916,72.024912
2736,67.115365,72.660361
2737,68.205293,73.750289
2738,66.412472,71.957468
2739,64.819198,70.364194
2740,65.034339,70.579336
2741,67.279477,72.824474
2742,66.237728,71.782724
2743,66.172412,71.717408
2744,65.689431,71.234427
2745,65.436975,70.981971
2746,68.62064,74.165637
2747,68.517998,74.062994
2748,64.804091,70.349087
2749,68.046638,73.591635
2750,67.505209,73.050206
2751,67.661293,73.206289
2752,68.550823,74.095819
2753,68.284266,73.829262
2754,66.827356,72.372352
2755,66.588844,72.13384
2756,67.047372,72.592368
2757,67.756717,73.301714
2758,66.904301,72.449297
2759,67.952408,73.497404
2760,65.258544,70.80354
2761,65.559403,71.104399
2762,65.030249,70.575245
2763,66.304823,71.849819
2764,67.591652,73.136648
2765,67.934617,73.479614
2766,66.790467,72.335463
2767,66.833794,72.37879
2768,67.068998,72.613994
2769,64.7218,70.266797
2770,64.872991,70.417988
2771,66.160372,71.705368
2772,67.624753,73.169749
2773,65.132656,70.677653
2774,65.21089,70.755886
2775,65.651351,71.196347
2776,67.28001,72.825006
2777,65.413388,70.958385
2778,67.352926,72.897922
2779,66.489671,72.034667
2780,64.739287,70.284283
2781,65.752282,71.297278
2782,67.575089,73.120085
2783,65.967324,71.51232
2784,65.39701,70.942006
2785,67.77497,73.319966
2786,65.686263,71.231259
2787,65.010971,70.555968
2788,68.468617,74.013614
2789,66.441575,71.986571
2790,68.532361,74.077358
2791,66.874735,72.419732
2792,67.348699,72.893695
2793,65.334905,70.879901
2794,66.325969,71.870965
2795,66.461482,72.006478
2796,68.807436,74.352432
2797,69.267238,74.812234
2798,69.405499,74.950495
2799,71.425761,76.970757
2800,71.386278,76.931274
2801,71.924506,77.469503
2802,71.415319,76.960316
2803,71.518149,77.063146
2804,74.010158,79.555154
2805,73.978594,79.52359
2806,74.882118,80.427114
2807,74.46618,80.011176
2808,74.174639,79.719636
2809,72.910224,78.45522
2810,71.220727,76.765723
2811,69.434337,74.979333
2812,69.947449,75.492445
2813,68.271305,73.816301
2814,69.140033,74.685029
2815,69.348174,74.89317
2816,70.075583,75.620579
2817,68.066428,73.611424
2818,68.203047,73.748043
2819,68.225027,73.770023
2820,65.106683,70.651679
2821,66.962518,72.507514
2822,66.213745,71.758742
2823,68.41554,73.960536
2824,68.329694,73.87469
2825,67.221021,72.766018
2826,66.458605,72.003601
2827,66.78497,72.329966
2828,66.887191,72.432187
2829,65.354614,70.89961
2830,66.723424,72.26842
2831,67.565754,73.11075
2832,67.783388,73.328384
2833,67.296271,72.841267
2834,67.133026,72.678022
2835,66.961327,72.506324
2836,68.141968,73.686965
2837,65.942258,71.487254
2838,67.119904,72.664901
2839,66.035895,71.580891
2840,68.060539,73.605535
2841,67.003957,72.548953
2842,68.264093,73.809089
2843,67.598932,73.143928
2844,68.663684,74.20868
2845,65.075145,70.620142
2846,65.50706,71.052056
2847,68.615399,74.160396
2848,67.464532,73.009529
2849,64.96087,70.505866
2850,68.509715,74.054711
2851,66.059804,71.6048
2852,66.847299,72.392295
2853,67.597876,73.142872
2854,65.900782,71.445778
2855,67.966107,67.966107
2856,66.029346,66.029346
2857,67.577984,67.577984
2858,68.645139,68.645139
2859,66.584473,66.584473
2860,64.821619,64.821619
2861,65.560518,65.560518
2862,68.114191,68.114191
2863,66.156603,66.156603
2864,68.66283,68.66283
2865,66.109121,66.109121
2866,67.661335,67.661335
2867,67.657113,67.657113
2868,65.928651,65.928651
2869,68.447332,68.447332
2870,66.002487,66.002487
2871,66.870789,66.870789
2872,66.440344,66.440344
2873,67.660721,67.660721
2874,64.824048,64.824048
2875,66.663407,66.663407
2876,67.373603,67.373603
2877,67.352536,67.352536
2878,66.424974,66.424974
2879,67.924478,67.924478
2880,67.685334,67.685334
2881,65.16387,65.16387
2882,65.659293,65.659293
2883,68.722446,68.722446
2884,67.77672,67.77672
2885,71.071692,71.071692
2886,67.713072,67.713072
2887,68.32608,68.32608
2888,71.010837,71.010837
2889,70.931157,70.931157
2890,69.558848,69.558848
2891,69.601856,69.601856
2892,71.022053,71.022053
2893,70.033774,70.033774
2894,67.806935,67.806935
2895,69.76345,69.76345
2896,69.28398,69.28398
2897,68.310614,68.310614
2898,65.925674,65.925674
2899,67.448916,67.448916
2900,68.78384,68.78384
2901,65.358963,65.358963
2902,68.072936,68.072936
2903,66.824849,66.824849
2904,66.329211,66.329211
2905,65.913135,65.913135
2906,64.900579,64.900579
2907,69.994761,69.994761
2908,70.056855,70.056855
2909,69.210613,69.210613
2910,72.475226,72.475226
2911,71.435391,71.435391
2912,70.929095,70.929095
2913,70.390554,70.390554
2914,70.536439,70.536439
2915,68.945037,68.945037
2916,65.203981,65.203981
2917,64.991089,64.991089
2918,65.245655,65.245655
2919,66.238972,66.238972
2920,68.218451,68.218451
2921,67.399368,67.399368
2922,67.116379,67.116379
2923,66.844875,66.844875
2924,65.256513,65.256513
2925,68.724015,68.724015
2926,68.017267,68.017267
2927,67.173456,67.173456
2928,66.752636,66.752636
2929,65.89695,65.89695
2930,67.873498,67.873498
2931,67.80645,67.80645
2932,68.157795,68.157795
2933,65.031133,65.031133
2934,67.404299,67.404299
2935,66.049139,66.049139
2936,68.03942,68.03942
2937,67.291028,67.291028
2938,64.857428,64.857428
2939,65.082588,65.082588
2940,65.024236,65.024236
2941,67.867093,67.867093
2942,68.689296,68.689296
2943,65.505365,65.505365
2944,66.760708,66.760708
2945,66.164696,66.164696
2946,70.160238,70.160238
2947,69.769726,69.769726
2948,67.633582,67.633582
2949,67.149434,67.149434
2950,68.745062,68.745062
2951,67.630251,67.630251
2952,70.184447,70.184447
2953,70.350566,70.350566
2954,70.730276,70.730276
2955,68.574501,68.574501
2956,68.164859,68.164859
2957,69.163487,69.163487
2958,67.398897,67.398897
2959,68.838501,68.838501
2960,65.23588,65.23588
2961,68.181308,68.181308
2962,65.203002,65.203002
2963,66.980251,66.980251
2964,68.722294,68.722294
2965,65.835009,65.835009
2966,68.060756,68.060756
2967,68.421111,68.421111
2968,65.942204,65.942204
2969,67.344733,67.344733
2970,66.629737,66.629737
2971,65.539899,65.539899
2972,67.163641,67.163641
2973,65.136758,65.136758
2974,65.791304,65.791304
2975,67.26674,67.26674
2976,67.814609,67.814609
2977,66.576444,66.576444
2978,65.668617,65.668617
2979,66.685651,66.685651
2980,65.715319,65.715319
2981,65.832596,65.832596
2982,67.419515,67.419515
2983,67.611568,67.611568
2984,71.497757,71.497757
2985,73.537194,73.537194
2986,74.059237,74.059237
2987,74.143706,74.143706
2988,72.354893,72.354893
2989,70.363755,70.363755
2990,67.734472,67.734472
2991,69.284722,69.284722
2992,70.409949,70.409949
2993,70.912206,70.912206
2994,70.588778,70.588778
2995,68.36119,68.36119
2996,70.147127,70.147127
2997,71.199432,71.199432
2998,66.969723,66.969723
2999,68.125156,68.125156
3000,66.389944,66.389944
3001,64.889094,64.889094
3002,66.991177,66.991177
3003,65.946074,65.946074
3004,66.02255,66.02255
3005,68.336286,68.336286
3006,67.267853,67.267853
3007,65.009087,65.009087
3008,66.177516,66.177516
3009,66.150598,66.150598
3010,67.7395,67.7395
3011,65.766099,65.766099
3012,67.488393,67.488393
3013,65.695411,65.695411
3014,68.706471,68.706471
3015,67.496129,67.496129
3016,65.946054,65.946054
3017,68.846075,68.846075
3018,65.570963,65.570963
3019,67.578053,67.578053
3020,65.641855,65.641855
3021,67.723202,67.723202
3022,66.078194,66.078194
3023,68.532736,68.532736
3024,66.554754,66.554754
3025,67.837281,67.837281
3026,66.998836,66.998836
3027,65.831386,65.831386
3028,67.12803,67.12803
3029,65.562503,65.562503
3030,65.753644,65.753644
3031,68.570222,68.570222
3032,66.221331,66.221331
3033,67.910691,67.910691
3034,66.335369,66.335369
3035,67.996978,67.996978
3036,65.951629,65.951629
3037,67.261331,67.261331
3038,67.713655,67.713655
3039,68.739146,68.739146
3040,65.262119,65.262119
3041,67.576293,67.576293
3042,67.445516,67.445516
3043,65.668595,65.668595
3044,65.506579,65.506579
3045,66.213885,66.213885
3046,65.734218,65.734218
3047,64.935731,64.935731
3048,66.17145,66.17145
3049,68.560704,68.560704
3050,68.733706,68.733706
3051,67.277188,67.277188
3052,66.132868,66.132868
3053,68.240144,68.240144
3054,65.550354,65.550354
3055,68.180663,68.180663
3056,65.369113,65.369113
3057,65.350566,65.350566
3058,65.157899,65.157899
3059,67.357957,67.357957
3060,67.533858,67.533858
3061,67.838894,67.838894
3062,67.372447,67.372447
3063,65.518235,65.518235
3064,68.272158,68.272158
3065,65.527345,65.527345
3066,66.960565,66.960565
3067,65.370458,65.370458
3068,68.383135,68.383135
3069,67.715847,67.715847
3070,67.970056,67.970056
3071,68.098861,68.098861
3072,65.851035,65.851035
3073,66.828936,66.828936
3074,68.526082,68.526082
3075,65.76473,65.76473
3076,65.707535,65.707535
3077,66.092672,66.092672
3078,67.562932,67.562932
3079,66.426709,66.426709
3080,68.757641,68.757641
3081,67.990422,67.990422
3082,65.917214,65.917214
3083,66.197652,66.197652
3084,68.691389,68.691389
3085,66.388034,66.388034
3086,67.656314,67.656314
3087,67.941552,67.941552
3088,67.848967,67.848967
3089,65.349036,65.349036
3090,69.86026,69.86026
3091,72.276146,72.276146
3092,68.85821,68.85821
3093,72.44718,72.44718
3094,70.153771,70.153771
3095,70.243137,70.243137
3096,71.563091,71.563091
3097,69.636231,69.636231
3098,71.748172,71.748172
3099,70.349533,70.349533
3100,68.668322,68.668322
3101,72.324874,72.324874
3102,72.374085,72.374085
3103,65.436348,65.436348
3104,65.472369,65.472369
3105,66.017552,66.017552
3106,66.719579,66.719579
3107,67.175258,67.175258
3108,68.57565,68.57565
3109,68.15964,68.15964
3110,66.249371,66.249371
3111,68.290716,68.290716
3112,67.16718,67.16718
3113,67.657992,67.657992
3114,65.870273,65.870273
3115,67.889779,67.889779
3116,68.347766,68.347766
3117,66.663591,66.663591
3118,67.678746,67.678746
3119,66.874883,66.874883
3120,68.850483,68.850483
3121,66.109664,66.109664
3122,68.796031,68.796031
3123,67.953341,67.953341
3124,66.754947,66.754947
3125,67.84449,67.84449
3126,67.764621,67.764621
3127,65.526917,65.526917
3128,66.696765,66.696765
3129,68.793298,68.793298
3130,68.129353,68.129353
3131,66.27883,66.27883
3132,65.317579,65.317579
3133,68.399504,68.399504
3134,67.197635,67.197635
3135,68.687445,68.687445
3136,67.689568,67.689568
3137,67.02208,67.02208
3138,65.090502,65.090502
3139,68.513278,68.513278
3140,69.808159,69.808159
3141,69.815766,69.815766
3142,69.07631,69.07631
3143,70.878338,70.878338
3144,69.873564,69.873564
3145,70.821993,70.821993
3146,71.303845,71.303845
3147,69.968639,69.968639
3148,71.237614,71.237614
3149,69.449301,69.449301
3150,71.470232,71.470232
3151,72.10722,72.10722
3152,70.239153,70.239153
3153,72.02071,72.02071
3154,71.4728,71.4728
3155,72.417668,72.417668
3156,70.98132,70.98132
3157,72.075252,72.075252
3158,66.560319,66.560319
3159,65.656996,65.656996
3160,66.240416,66.240416
3161,65.069687,65.069687
3162,66.582279,66.582279
3163,67.976616,67.976616
3164,65.691343,65.691343
3165,67.085588,67.085588
3166,65.043145,65.043145
3167,68.013454,68.013454
3168,68.756857,68.756857
3169,65.83309,65.83309
3170,66.869395,66.869395
3171,68.650348,68.650348
3172,67.079452,67.079452
3173,67.210597,67.210597
3174,66.406665,66.406665
3175,66.356748,66.356748
3176,67.131019,67.131019
3177,67.396049,67.396049
3178,66.464852,66.464852
3179,67.996937,67.996937
3180,66.782863,66.782863
3181,68.450893,68.450893
3182,68.472188,68.472188
3183,70.146718,70.146718
3184,70.862864,70.862864
3185,68.473631,68.473631
3186,70.463308,70.463308
3187,71.05125,71.05125
3188,68.231696,68.231696
3189,72.077833,72.077833
3190,68.387623,68.387623
3191,68.279516,68.279516
3192,69.755417,69.755417
3193,68.911841,68.911841
3194,70.488509,70.488509
3195,71.014018,71.014018
3196,70.751642,70.751642
3197,71.268563,71.268563
3198,66.130772,66.130772
3199,66.346268,66.346268
3200,71.022427,71.022427
3201,71.095705,71.095705
3202,69.434745,69.434745
3203,68.385631,68.385631
3204,69.689,69.689
3205,68.73058,68.73058
3206,69.192432,69.192432
3207,68.35548,68.35548
3208,71.502895,71.502895
3209,69.885647,69.885647
3210,68.649384,68.649384
3211,69.647592,69.647592
3212,70.154644,70.154644
3213,71.737124,71.737124
3214,71.838699,71.838699
3215,69.835084,69.835084
3216,68.997114,68.997114
3217,67.143625,67.143625
3218,68.296828,68.296828
3219,67.928344,67.928344
3220,68.400821,68.400821
3221,68.145332,68.145332
3222,65.071452,65.071452
3223,66.807289,66.807289
3224,68.643431,68.643431
3225,67.863413,67.863413
3226,72.20629,72.20629
3227,71.320537,71.320537
3228,70.933548,70.933548
3229,70.619732,70.619732
3230,70.590227,70.590227
3231,68.06562,68.06562
3232,67.900406,67.900406
3233,66.455911,66.455911
3234,66.003886,66.003886
3235,67.744905,67.744905
3236,65.956929,65.956929
3237,68.631614,68.631614
3238,65.098435,65.098435
3239,69.062483,69.062483
3240,65.654627,65.654627
3241,66.03649,66.03649
3242,67.452143,67.452143
3243,68.41003,68.41003
3244,67.510166,67.510166
3245,68.879264,68.879264
3246,65.905382,65.905382
3247,66.572285,66.572285
3248,66.187245,66.187245
3249,66.547644,66.547644
3250,65.860598,65.860598
3251,65.142551,65.142551
3252,68.225494,68.225494
3253,66.060593,66.060593
3254,66.436076,66.436076
3255,68.177502,68.177502
3256,66.751619,66.751619
3257,66.870638,66.870638
3258,70.528714,70.528714
3259,71.158324,71.158324
3260,68.926704,68.926704
3261,69.191331,69.191331
3262,68.818012,68.818012
3263,74.824935,74.824935
3264,73.185138,73.185138
3265,71.793923,71.793923
3266,74.873812,74.873812
3267,73.574445,73.574445
3268,73.356649,73.356649
3269,72.928473,72.928473
3270,73.053541,73.053541
3271,71.865348,71.865348
3272,71.395454,71.395454
3273,71.487853,71.487853
3274,70.655292,70.655292
3275,68.480112,68.480112
3276,70.311817,70.311817
3277,67.787828,67.787828
3278,66.184654,66.184654
3279,66.916468,66.916468
3280,65.289243,65.289243
3281,65.21477,65.21477
3282,67.959139,67.959139
3283,65.543824,65.543824
3284,68.444283,68.444283
3285,68.370346,68.370346
3286,68.071275,68.071275
3287,69.795545,69.795545
3288,67.484871,67.484871
3289,67.228403,67.228403
3290,68.668783,68.668783
3291,68.37188,68.37188
3292,67.262898,67.262898
3293,67.737931,67.737931
3294,70.033552,70.033552
3295,66.64289,66.64289
3296,67.186039,67.186039
3297,66.872221,66.872221
3298,65.375119,65.375119
3299,66.566498,66.566498
3300,65.653523,65.653523
3301,66.87366,66.87366
3302,68.258978,68.258978
3303,71.31055,71.31055
3304,71.454964,71.454964
3305,69.412736,69.412736
3306,70.668779,70.668779
3307,71.295642,71.295642
3308,70.905995,70.905995
3309,70.651153,70.651153
3310,71.168569,71.168569
3311,70.189395,70.189395
3312,70.873107,70.873107
3313,70.827287,70.827287
3314,71.14177,71.14177
3315,68.428558,68.428558
3316,65.428693,65.428693
3317,65.861671,65.861671
3318,65.910003,65.910003
3319,66.498938,66.498938
3320,65.742303,65.742303
3321,66.18166,66.18166
3322,67.421657,67.421657
3323,65.320137,65.320137
3324,67.942793,67.942793
3325,68.185874,68.185874
3326,66.077747,66.077747
3327,66.525868,66.525868
3328,69.07833,69.07833
3329,65.531903,65.531903
3330,65.771387,65.771387
3331,65.2247,65.2247
3332,65.844258,65.844258
3333,67.920034,67.920034
3334,68.794717,68.794717
3335,66.612053,66.612053
3336,65.510085,65.510085
3337,66.044098,66.044098
3338,66.769177,66.769177
3339,68.312771,68.312771
3340,66.42635,66.42635
3341,66.443867,66.443867
3342,68.874462,68.874462
3343,68.217959,68.217959
3344,66.980508,66.980508
3345,66.76166,66.76166
3346,65.716548,65.716548
3347,68.730154,68.730154
3348,68.307676,68.307676
3349,66.438245,66.438245
3350,68.786281,68.786281
3351,72.159839,72.159839
3352,70.156712,70.156712
3353,69.840807,69.840807
3354,72.981399,72.981399
3355,72.847956,72.847956
3356,71.635456,71.635456
3357,71.986986,71.986986
3358,70.979783,70.979783
3359,69.495013,69.495013
3360,71.793912,71.793912
3361,71.057822,71.057822
3362,70.066623,70.066623
3363,72.945039,72.945039
3364,72.284164,72.284164
3365,68.309538,68.309538
3366,67.631973,67.631973
3367,65.700553,65.700553
3368,68.388595,68.388595
3369,65.21648,65.21648
3370,67.60458,67.60458
3371,66.707003,66.707003
3372,68.742891,68.742891
3373,65.755164,65.755164
3374,68.132828,68.132828
3375,65.485948,65.485948
3376,67.653158,67.653158
3377,68.48944,68.48944
3378,65.25469,65.25469
3379,67.297276,67.297276
3380,68.828726,68.828726
3381,67.372911,67.372911
3382,68.866612,68.866612
3383,66.455377,66.455377
3384,68.129664,68.129664
3385,69.024594,69.024594
3386,66.359829,66.359829
3387,71.398951,71.398951
3388,69.578308,69.578308
3389,71.199443,71.199443
3390,71.536989,71.536989
3391,68.798948,68.798948
3392,70.362104,70.362104
3393,69.859858,69.859858
3394,66.494475,66.494475
3395,68.719804,68.719804
3396,68.413373,68.413373
3397,67.720762,67.720762
3398,68.120018,68.120018
3399,67.337768,67.337768
3400,65.296919,65.296919
3401,66.367177,66.367177
3402,68.742887,68.742887
3403,68.533736,68.533736
3404,65.941322,65.941322
3405,66.49688,66.49688
3406,68.549246,68.549246
3407,67.428091,67.428091
3408,65.299821,65.299821
3409,65.297608,65.297608
3410,67.909954,67.909954
3411,66.502935,66.502935
3412,66.626104,66.626104
3413,67.18549,67.18549
3414,67.372179,67.372179
3415,66.18026,66.18026
3416,66.2673,66.2673
3417,68.693372,68.693372
3418,67.849211,67.849211
3419,67.843089,67.843089
3420,67.627263,67.627263
3421,67.690776,67.690776
3422,65.6015,65.6015
3423,66.385765,66.385765
3424,67.368611,67.368611
3425,66.167566,66.167566
3426,66.318298,66.318298
3427,68.704063,68.704063
3428,65.413477,65.413477
3429,66.344122,66.344122
3430,67.193328,67.193328
3431,68.218022,68.218022
3432,66.01732,66.01732
3433,65.413029,65.413029
3434,66.413907,66.413907
3435,68.651398,68.651398
3436,65.960663,65.960663
3437,69.220429,69.220429
3438,68.47956,68.47956
3439,68.89363,68.89363
3440,67.716086,67.716086
3441,66.566115,66.566115
3442,67.101827,67.101827
3443,66.555068,66.555068
3444,66.286041,66.286041
3445,66.864052,66.864052
3446,67.553541,67.553541
3447,67.703374,67.703374
3448,67.948707,67.948707
3449,69.677626,69.677626
3450,70.068808,70.068808
3451,69.859805,69.859805
3452,71.302477,71.302477
3453,70.894594,70.894594
3454,70.282657,70.282657
3455,68.059758,68.059758
3456,69.504292,69.504292
3457,69.206249,69.206249
3458,68.429223,68.429223
3459,69.697393,69.697393
3460,68.093162,68.093162
3461,71.342088,71.342088
3462,68.02368,68.02368
3463,71.551814,71.551814
3464,69.697682,69.697682
3465,68.667592,68.667592
3466,67.244844,67.244844
3467,66.700107,66.700107
3468,69.061771,69.061771
3469,68.769985,68.769985
3470,69.942553,73.691418
3471,72.816528,76.565393
3472,69.774093,73.522959
3473,70.258809,74.007674
3474,69.517397,73.266262
3475,70.687028,74.435893
3476,72.160273,75.909138
3477,70.490054,74.23892
3478,72.306394,76.05526
3479,70.362394,74.111259
3480,69.176523,72.925388
3481,69.46446,73.213326
3482,71.11708,74.865945
3483,71.533702,75.282567
3484,69.385947,73.134813
3485,69.811055,73.55992
3486,72.040147,75.789012
3487,67.995246,71.744111
3488,65.609047,69.357912
3489,66.660668,70.409534
3490,65.651445,69.40031
3491,67.394581,71.143446
3492,68.251752,72.000617
3493,67.842363,71.591228
3494,65.424801,69.173666
3495,66.96767,70.716536
3496,65.584901,69.333767
3497,66.756762,70.505627
3498,68.719045,72.46791
3499,67.800759,71.549625
3500,67.251728,71.000593
3501,68.138082,71.886948
3502,65.980653,69.729519
3503,65.8735,69.622365
3504,66.782042,70.530907
3505,65.50058,69.249446
3506,67.785106,71.533972
3507,66.91821,70.667075
3508,65.47178,69.220646
3509,66.69496,70.443825
3510,68.367409,72.116274
3511,66.509079,70.257945
3512,66.746654,70.495519
3513,68.246814,71.995679
3514,67.078153,70.827018
3515,69.259293,73.008158
3516,68.129328,71.878194
3517,67.630937,71.379802
3518,68.987703,72.736569
3519,68.754667,72.503533
3520,71.7073,75.456166
3521,68.998973,72.747838
3522,70.945101,74.693967
3523,71.547739,75.296604
3524,72.35135,76.100215
3525,71.736897,75.485762
3526,69.074927,72.823792
3527,70.39517,74.144036
3528,72.095832,75.844698
3529,70.122982,73.871847
3530,69.64785,73.396716
3531,71.757695,75.506561
3532,72.750789,76.499654
3533,72.670878,76.419744
3534,72.531739,76.280604
3535,66.883705,70.63257
3536,67.808485,71.55735
3537,66.366993,70.115859
3538,67.482327,71.231193
3539,68.342568,72.091433
3540,65.790119,69.538984
3541,65.696745,69.44561
3542,66.941967,70.690832
3543,66.087548,69.836414
3544,68.948094,72.696959
3545,66.118246,69.867112
3546,66.676137,70.425002
3547,69.320531,73.069397
3548,66.675117,70.423982
3549,67.241438,70.990303
3550,69.153447,72.902313
3551,71.503765,75.25263
3552,74.143459,77.892324
3553,73.729586,77.478451
3554,73.753429,77.502295
3555,74.213597,77.962462
3556,73.992289,77.741154
3557,72.529092,76.277957
3558,73.841237,77.590103
3559,73.159703,76.908568
3560,71.465212,75.214077
3561,71.724379,75.473244
3562,70.986714,74.735579
3563,74.183554,77.932419
3564,74.151493,77.900358
3565,68.943079,72.691944
3566,68.103196,71.852062
3567,69.350169,73.099035
3568,65.989523,69.738389
3569,65.815109,69.563975
3570,66.17915,69.928015
3571,66.272075,70.02094
3572,68.686867,72.435732
3573,67.546122,71.294987
3574,66.045101,69.793966
3575,68.659037,72.407903
3576,68.330995,72.079861
3577,68.564897,72.313762
3578,68.066725,71.815591
3579,68.327229,72.076094
3580,65.72095,69.469815
3581,67.740164,71.489029
3582,67.224349,70.973215
3583,67.223982,70.972847
3584,66.404688,70.153553
3585,66.90906,70.657925
3586,68.272503,72.021368
3587,66.418738,70.167604
3588,66.820533,70.569398
3589,68.665791,72.414656
